precinct,party,candidate,votes
4600,,Under Votes,23
4600,DEM,Terry Meza,510
4600,REP,Allan E. Meagher,524
4601,,Under Votes,42
4601,DEM,Terry Meza,838
4601,REP,Allan E. Meagher,905
4602,,Under Votes,13
4602,DEM,Terry Meza,423
4602,REP,Allan E. Meagher,383
4604,,Under Votes,19
4604,DEM,Terry Meza,640
4604,REP,Allan E. Meagher,546
4605,,Under Votes,18
4605,DEM,Terry Meza,506
4605,REP,Allan E. Meagher,478
4606,,Under Votes,23
4606,DEM,Terry Meza,527
4606,REP,Allan E. Meagher,472
4607,,Under Votes,19
4607,DEM,Terry Meza,345
4607,REP,Allan E. Meagher,246
4608,,Under Votes,17
4608,DEM,Terry Meza,868
4608,REP,Allan E. Meagher,465
4609,,Under Votes,15
4609,DEM,Terry Meza,416
4609,REP,Allan E. Meagher,152
4610,,Under Votes,19
4610,DEM,Terry Meza,440
4610,REP,Allan E. Meagher,565
4611,,Under Votes,25
4611,DEM,Terry Meza,341
4611,REP,Allan E. Meagher,309
4612,,Under Votes,3
4612,DEM,Terry Meza,71
4612,REP,Allan E. Meagher,69
4613,,Under Votes,1
4613,DEM,Terry Meza,172
4613,REP,Allan E. Meagher,79
4614,,Under Votes,4
4614,DEM,Terry Meza,89
4614,REP,Allan E. Meagher,184
4615,,Under Votes,2
4615,DEM,Terry Meza,41
4615,REP,Allan E. Meagher,29
4616,,Under Votes,7
4616,DEM,Terry Meza,264
4616,REP,Allan E. Meagher,188
4618,,Under Votes,6
4618,DEM,Terry Meza,97
4618,REP,Allan E. Meagher,90
4619,,Under Votes,15
4619,DEM,Terry Meza,284
4619,REP,Allan E. Meagher,396
4620,,Under Votes,8
4620,DEM,Terry Meza,362
4620,REP,Allan E. Meagher,340
4621,,Under Votes,24
4621,DEM,Terry Meza,875
4621,REP,Allan E. Meagher,336
4622,,Under Votes,19
4622,DEM,Terry Meza,429
4622,REP,Allan E. Meagher,353
4623,,Under Votes,25
4623,DEM,Terry Meza,541
4623,REP,Allan E. Meagher,386
4624,,Under Votes,11
4624,DEM,Terry Meza,338
4624,REP,Allan E. Meagher,360
4625,,Under Votes,14
4625,DEM,Terry Meza,507
4625,REP,Allan E. Meagher,543
4626,,Under Votes,28
4626,DEM,Terry Meza,617
4626,REP,Allan E. Meagher,806
4627,,Under Votes,35
4627,DEM,Terry Meza,1160
4627,REP,Allan E. Meagher,797
4628,,Under Votes,7
4628,DEM,Terry Meza,399
4628,REP,Allan E. Meagher,158
4629,,Under Votes,9
4629,DEM,Terry Meza,242
4629,REP,Allan E. Meagher,165
4630,,Under Votes,12
4630,DEM,Terry Meza,328
4630,REP,Allan E. Meagher,402
4631,,Under Votes,14
4631,DEM,Terry Meza,295
4631,REP,Allan E. Meagher,321
4632,DEM,Terry Meza,526
4632,REP,Allan E. Meagher,246
4632,,Under Votes,13
4633,,Under Votes,7
4633,DEM,Terry Meza,246
4633,REP,Allan E. Meagher,108
4634,,Under Votes,27
4634,DEM,Terry Meza,912
4634,REP,Allan E. Meagher,854
4639,,Under Votes,6
4639,DEM,Terry Meza,125
4639,REP,Allan E. Meagher,76
4640,,Under Votes,9
4640,DEM,Terry Meza,637
4640,REP,Allan E. Meagher,330
4641,,Under Votes,4
4641,DEM,Terry Meza,129
4641,REP,Allan E. Meagher,87
4642,DEM,Terry Meza,25
4642,REP,Allan E. Meagher,24
4644,DEM,Terry Meza,3
4648,,Under Votes,16
4648,DEM,Terry Meza,554
4648,REP,Allan E. Meagher,204
4649,,Under Votes,2
4649,DEM,Terry Meza,10
4649,REP,Allan E. Meagher,5
4651,,Under Votes,1
4651,DEM,Terry Meza,9
4651,REP,Allan E. Meagher,5
4652,,Under Votes,4
4652,DEM,Terry Meza,145
4652,REP,Allan E. Meagher,85
4653,DEM,Terry Meza,16
4653,REP,Allan E. Meagher,6
4654,,Under Votes,12
4654,DEM,Terry Meza,216
4654,REP,Allan E. Meagher,173
4655,DEM,Terry Meza,7
4655,REP,Allan E. Meagher,25
4656,,Under Votes,2
4656,DEM,Terry Meza,39
4656,REP,Allan E. Meagher,7
4657,DEM,Terry Meza,14
4657,REP,Allan E. Meagher,4
4658,,Under Votes,2
4658,DEM,Terry Meza,22
4658,REP,Allan E. Meagher,13
4659,,Under Votes,2
4659,DEM,Terry Meza,55
4659,REP,Allan E. Meagher,29
4660,,Under Votes,1
4660,DEM,Terry Meza,8
4660,REP,Allan E. Meagher,5
4661,,Under Votes,3
4661,DEM,Terry Meza,181
4661,REP,Allan E. Meagher,83
4677,,Under Votes,2
4677,DEM,Terry Meza,168
4677,REP,Allan E. Meagher,78
4678,DEM,Terry Meza,52
4678,REP,Allan E. Meagher,25
