precinct,party,candidate,votes
1004,,Under Votes,16
1004,DEM,Jay Kleberg,514
1004,GRN,"Alfred Molison, Jr.",10
1004,REP,Dawn Buckingham,464
1004,,Write-in,1
1006,,Under Votes,14
1006,,Write-in,2
1006,DEM,Jay Kleberg,537
1006,GRN,"Alfred Molison, Jr.",13
1006,REP,Dawn Buckingham,646
1007,,Under Votes,4
1007,DEM,Jay Kleberg,120
1007,GRN,"Alfred Molison, Jr.",2
1007,REP,Dawn Buckingham,169
1039,DEM,Jay Kleberg,73
1039,GRN,"Alfred Molison, Jr.",2
1039,REP,Dawn Buckingham,11
1040,,Under Votes,9
1040,,Write-in,1
1040,DEM,Jay Kleberg,737
1040,GRN,"Alfred Molison, Jr.",24
1040,REP,Dawn Buckingham,383
1041,,Under Votes,1
1041,DEM,Jay Kleberg,145
1041,GRN,"Alfred Molison, Jr.",2
1041,REP,Dawn Buckingham,30
1043,,Under Votes,24
1043,,Write-in,1
1043,DEM,Jay Kleberg,723
1043,GRN,"Alfred Molison, Jr.",19
1043,REP,Dawn Buckingham,657
1044,,Under Votes,31
1044,,Write-in,1
1044,DEM,Jay Kleberg,861
1044,GRN,"Alfred Molison, Jr.",24
1044,REP,Dawn Buckingham,904
1045,,Under Votes,5
1045,DEM,Jay Kleberg,424
1045,GRN,"Alfred Molison, Jr.",17
1045,REP,Dawn Buckingham,117
1046,,Under Votes,1
1046,DEM,Jay Kleberg,125
1046,GRN,"Alfred Molison, Jr.",3
1046,REP,Dawn Buckingham,59
1047,,Under Votes,13
1047,DEM,Jay Kleberg,393
1047,GRN,"Alfred Molison, Jr.",7
1047,REP,Dawn Buckingham,230
1048,,Under Votes,29
1048,,Write-in,1
1048,DEM,Jay Kleberg,1020
1048,GRN,"Alfred Molison, Jr.",33
1048,REP,Dawn Buckingham,790
1049,,Under Votes,19
1049,DEM,Jay Kleberg,635
1049,GRN,"Alfred Molison, Jr.",12
1049,REP,Dawn Buckingham,524
1050,,Under Votes,2
1050,DEM,Jay Kleberg,68
1050,GRN,"Alfred Molison, Jr.",2
1050,REP,Dawn Buckingham,48
1051,,Under Votes,4
1051,,Write-in,1
1051,DEM,Jay Kleberg,75
1051,GRN,"Alfred Molison, Jr.",1
1051,REP,Dawn Buckingham,48
1052,,Under Votes,31
1052,,Write-in,2
1052,DEM,Jay Kleberg,1365
1052,GRN,"Alfred Molison, Jr.",38
1052,REP,Dawn Buckingham,695
1054,,Under Votes,10
1054,,Write-in,1
1054,DEM,Jay Kleberg,447
1054,GRN,"Alfred Molison, Jr.",15
1054,REP,Dawn Buckingham,165
1055,,Under Votes,4
1055,DEM,Jay Kleberg,187
1055,GRN,"Alfred Molison, Jr.",7
1055,REP,Dawn Buckingham,73
1056,,Under Votes,7
1056,DEM,Jay Kleberg,289
1056,GRN,"Alfred Molison, Jr.",12
1056,REP,Dawn Buckingham,164
1057,,Under Votes,16
1057,,Write-in,1
1057,DEM,Jay Kleberg,593
1057,GRN,"Alfred Molison, Jr.",16
1057,REP,Dawn Buckingham,250
1058,,Under Votes,13
1058,DEM,Jay Kleberg,734
1058,GRN,"Alfred Molison, Jr.",21
1058,REP,Dawn Buckingham,332
1059,,Under Votes,15
1059,,Write-in,1
1059,DEM,Jay Kleberg,618
1059,GRN,"Alfred Molison, Jr.",16
1059,REP,Dawn Buckingham,403
1060,,Under Votes,43
1060,,Write-in,2
1060,DEM,Jay Kleberg,1898
1060,GRN,"Alfred Molison, Jr.",42
1060,REP,Dawn Buckingham,1066
1061,,Under Votes,13
1061,DEM,Jay Kleberg,665
1061,GRN,"Alfred Molison, Jr.",21
1061,REP,Dawn Buckingham,312
1062,DEM,Jay Kleberg,5
1062,REP,Dawn Buckingham,2
1063,,Under Votes,12
1063,DEM,Jay Kleberg,443
1063,GRN,"Alfred Molison, Jr.",16
1063,REP,Dawn Buckingham,192
1064,,Under Votes,1
1064,DEM,Jay Kleberg,29
1064,GRN,"Alfred Molison, Jr.",1
1064,REP,Dawn Buckingham,9
1065,,Under Votes,12
1065,DEM,Jay Kleberg,685
1065,GRN,"Alfred Molison, Jr.",19
1065,REP,Dawn Buckingham,193
1067,DEM,Jay Kleberg,3
1067,REP,Dawn Buckingham,2
1068,DEM,Jay Kleberg,18
1068,GRN,"Alfred Molison, Jr.",1
1068,REP,Dawn Buckingham,20
1076,DEM,Jay Kleberg,8
1076,GRN,"Alfred Molison, Jr.",1
1076,REP,Dawn Buckingham,4
1078,,Under Votes,3
1078,DEM,Jay Kleberg,303
1078,GRN,"Alfred Molison, Jr.",9
1078,REP,Dawn Buckingham,53
1079,,Under Votes,17
1079,,Write-in,4
1079,DEM,Jay Kleberg,684
1079,GRN,"Alfred Molison, Jr.",20
1079,REP,Dawn Buckingham,246
1080,,Under Votes,5
1080,DEM,Jay Kleberg,178
1080,GRN,"Alfred Molison, Jr.",10
1080,REP,Dawn Buckingham,36
1081,,Under Votes,22
1081,,Write-in,5
1081,DEM,Jay Kleberg,1162
1081,GRN,"Alfred Molison, Jr.",46
1081,REP,Dawn Buckingham,499
1082,DEM,Jay Kleberg,54
1082,GRN,"Alfred Molison, Jr.",5
1082,REP,Dawn Buckingham,15
1083,,Under Votes,45
1083,,Write-in,2
1083,DEM,Jay Kleberg,401
1083,GRN,"Alfred Molison, Jr.",13
1083,REP,Dawn Buckingham,142
1084,,Under Votes,28
1084,,Write-in,4
1084,DEM,Jay Kleberg,1383
1084,GRN,"Alfred Molison, Jr.",28
1084,REP,Dawn Buckingham,341
1085,,Under Votes,25
1085,DEM,Jay Kleberg,258
1085,GRN,"Alfred Molison, Jr.",16
1085,REP,Dawn Buckingham,93
1086,,Under Votes,2
1086,DEM,Jay Kleberg,113
1086,GRN,"Alfred Molison, Jr.",4
1086,REP,Dawn Buckingham,23
1087,,Under Votes,11
1087,,Write-in,6
1087,DEM,Jay Kleberg,1105
1087,GRN,"Alfred Molison, Jr.",21
1087,REP,Dawn Buckingham,176
1088,,Under Votes,10
1088,,Write-in,3
1088,DEM,Jay Kleberg,452
1088,GRN,"Alfred Molison, Jr.",17
1088,REP,Dawn Buckingham,151
1089,,Under Votes,13
1089,,Write-in,1
1089,DEM,Jay Kleberg,589
1089,GRN,"Alfred Molison, Jr.",13
1089,REP,Dawn Buckingham,69
1090,,Under Votes,35
1090,,Write-in,2
1090,DEM,Jay Kleberg,603
1090,GRN,"Alfred Molison, Jr.",16
1090,REP,Dawn Buckingham,125
1091,,Under Votes,16
1091,,Write-in,1
1091,DEM,Jay Kleberg,507
1091,GRN,"Alfred Molison, Jr.",14
1091,REP,Dawn Buckingham,150
1092,,Under Votes,9
1092,,Write-in,1
1092,DEM,Jay Kleberg,771
1092,GRN,"Alfred Molison, Jr.",23
1092,REP,Dawn Buckingham,124
1093,,Under Votes,7
1093,,Write-in,2
1093,DEM,Jay Kleberg,411
1093,GRN,"Alfred Molison, Jr.",6
1093,REP,Dawn Buckingham,56
1094,,Under Votes,5
1094,DEM,Jay Kleberg,340
1094,GRN,"Alfred Molison, Jr.",10
1094,REP,Dawn Buckingham,44
1095,,Under Votes,9
1095,,Write-in,1
1095,DEM,Jay Kleberg,341
