precinct,party,candidate,votes
1056,,Under Votes,12
1056,DEM,Margaret O'Brien,293
1056,REP,Stephen W. Stanley,167
1057,,Under Votes,22
1057,DEM,Margaret O'Brien,609
1057,REP,Stephen W. Stanley,245
1062,DEM,Margaret O'Brien,5
1062,REP,Stephen W. Stanley,2
1063,,Under Votes,25
1063,DEM,Margaret O'Brien,463
1063,REP,Stephen W. Stanley,175
1064,,Under Votes,1
1064,DEM,Margaret O'Brien,28
1064,REP,Stephen W. Stanley,11
1065,,Under Votes,17
1065,DEM,Margaret O'Brien,686
1065,REP,Stephen W. Stanley,206
1067,DEM,Margaret O'Brien,4
1067,REP,Stephen W. Stanley,1
1068,,Under Votes,1
1068,DEM,Margaret O'Brien,16
1068,REP,Stephen W. Stanley,22
1116,,Under Votes,18
1116,DEM,Margaret O'Brien,386
1116,REP,Stephen W. Stanley,165
1125,,Under Votes,17
1125,DEM,Margaret O'Brien,405
1125,REP,Stephen W. Stanley,259
1139,DEM,Margaret O'Brien,2
1139,REP,Stephen W. Stanley,3
1151,DEM,Margaret O'Brien,24
1151,REP,Stephen W. Stanley,13
1300,,Under Votes,31
1300,DEM,Margaret O'Brien,559
1300,REP,Stephen W. Stanley,436
1301,,Under Votes,34
1301,DEM,Margaret O'Brien,566
1301,REP,Stephen W. Stanley,417
1302,,Under Votes,22
1302,DEM,Margaret O'Brien,568
1302,REP,Stephen W. Stanley,300
1303,DEM,Margaret O'Brien,21
1303,REP,Stephen W. Stanley,1
1304,,Under Votes,11
1304,DEM,Margaret O'Brien,329
1304,REP,Stephen W. Stanley,269
1305,,Under Votes,15
1305,DEM,Margaret O'Brien,334
1305,REP,Stephen W. Stanley,226
1307,,Under Votes,1
1307,DEM,Margaret O'Brien,45
1307,REP,Stephen W. Stanley,2
1308,,Under Votes,14
1308,DEM,Margaret O'Brien,407
1308,REP,Stephen W. Stanley,237
1309,DEM,Margaret O'Brien,88
1309,REP,Stephen W. Stanley,10
1310,,Under Votes,24
1310,DEM,Margaret O'Brien,586
1310,REP,Stephen W. Stanley,447
1311,,Under Votes,23
1311,DEM,Margaret O'Brien,529
1311,REP,Stephen W. Stanley,501
1312,,Under Votes,7
1312,DEM,Margaret O'Brien,178
1312,REP,Stephen W. Stanley,190
1313,,Under Votes,1
1313,DEM,Margaret O'Brien,130
1313,REP,Stephen W. Stanley,20
1314,,Under Votes,12
1314,DEM,Margaret O'Brien,531
1314,REP,Stephen W. Stanley,286
1315,DEM,Margaret O'Brien,6
1315,REP,Stephen W. Stanley,6
1315,,Under Votes,2
