precinct,registered,ballots_cast,blank
bexar:1057,2544,,
bexar:4072,3044,,
bexar:4074,2307,,
bexar:4078,1389,,
bexar:4086,546,,
bexar:4121,213,,
bexar:4180,4,,
dimmit:1,1753,935,
dimmit:2,1903,889,
dimmit:3,550,273,
dimmit:4,86,65,
dimmit:5,1093,622,
dimmit:6,1144,551,
dimmit:7,765,387,
duval:1,,1337,
duval:2,,921,
duval:3,,275,
duval:4,,97,
duval:5,,271,
duval:6,,98,
duval:7,,95,
duval:8,,1373,
duval:9,,738,
hays:110,2302,,
hays:111,335,,
hays:112,2588,,
hays:113,1373,,
hays:114,1892,,
hays:115,2199,,
hays:120,1513,,
hays:121,2485,,
hays:122,1284,,
hays:123,1437,,
hays:125,3419,,
hays:126,3337,,
hays:127,1078,,
hays:128,2917,,
hays:129,2632,,
hays:130,3192,,
hays:220,3037,,
hays:221,2678,,
hays:222,1871,,
hays:223,2789,,
hays:227,3179,,
hays:228,3803,,
hays:229,2569,,
hays:231,3264,,
hays:233,1315,,
hays:234,1346,,
hays:301,0,,
hays:315,3819,,
hays:316,1846,,
hays:317,504,,
hays:318,135,,
hays:330,1923,,
hays:332,4086,,
hays:334,3782,,
hays:336,2686,,
hays:340,2127,,
hays:413,1463,,
hays:414,1898,,
hays:415,3055,,
hays:416,195,,
hays:417,2359,,
hays:418,5,,
hays:419,2234,,
hays:420,1229,,
hays:447,2440,,
jim-hogg:1,,553,
jim-hogg:2,,540,
jim-hogg:3,,483,
jim-hogg:4,,506,
jim-hogg:5,,11,
karnes:1,1611,,
karnes:10,305,,
karnes:11,651,,
karnes:12,778,,
karnes:13,45,,
karnes:14,1057,,
karnes:15,141,,
karnes:2,164,,
karnes:3,148,,
karnes:4,1220,,
karnes:5,874,,
karnes:6,251,,
karnes:7,639,,
karnes:8,184,,
karnes:9,257,,
live-oak:1,,350,
live-oak:10,,347,
live-oak:11,,66,
live-oak:12,,126,
live-oak:13,,389,
live-oak:14,,721,
live-oak:2,,743,
live-oak:3,,487,
live-oak:4,,676,
live-oak:5,,254,
live-oak:6,,162,
live-oak:7,,23,
live-oak:8,,107,
live-oak:9,,617,
mcmullen:1,153,,
mcmullen:2A,85,,
mcmullen:2B,113,,
mcmullen:3,164,,
mcmullen:4A,84,,
mcmullen:4B,106,,
starr:1,2941,,
starr:10,6994,,
starr:2,4901,,
starr:3,2197,,
starr:4,613,,
starr:5,116,,
starr:6,7707,,
starr:7,888,,
starr:8,3389,,
starr:9,4260,,
webb:122,572,,
webb:124,2265,,
webb:125,939,,
webb:128,759,,
webb:129,2774,,
webb:130,4898,,
webb:132,5072,,
webb:133,5355,,
webb:134,2553,,
webb:135,1496,,
webb:136,350,,
webb:154,1748,,
webb:164,1216,,
webb:169,1288,,
webb:215,1706,,
webb:218,2293,,
webb:219,1547,,
webb:220,1356,,
webb:221,1019,,
webb:226,1209,,
webb:227,5120,,
webb:231,4208,,
webb:237,606,,
webb:239,5327,,
webb:252,3450,,
webb:255,2289,,
webb:266,1970,,
webb:267,2236,,
webb:268,342,,
webb:308,887,,
webb:309,3077,,
webb:310,416,,
webb:311,1720,,
webb:312,1386,,
webb:338,261,,
webb:340,2252,,
webb:341,1518,,
webb:342,2387,,
webb:343,2592,,
webb:344,5510,,
webb:345,2289,,
webb:349,3127,,
webb:350,54,,
webb:351,586,,
webb:356,5019,,
webb:359,3867,,
webb:360,614,,
webb:361,1623,,
webb:362,516,,
webb:363,1063,,
webb:401,1715,,
webb:402,1875,,
webb:403,1365,,
webb:404,1953,,
webb:405,2205,,
webb:406,1136,,
webb:407,759,,
webb:413,2312,,
webb:414,1200,,
webb:416,1183,,
webb:417,668,,
webb:423,1133,,
webb:446,3916,,
webb:447,3479,,
webb:448,498,,
webb:453,558,,
webb:457,80,,
webb:458,3870,,
webb:465,1040,,
