precinct,registered,ballots_cast,blank
caldwell:100,600,329,
caldwell:101,758,383,
caldwell:102,723,412,
caldwell:103,2482,1502,
caldwell:104,608,356,
caldwell:108,839,367,
caldwell:111,1267,583,
caldwell:201,1132,458,
caldwell:202,1270,589,
caldwell:203,1381,665,
caldwell:204,1393,792,
caldwell:205,321,220,
caldwell:206,1233,464,
caldwell:300,837,171,
caldwell:301,1970,636,
caldwell:302,1138,469,
caldwell:303,894,366,
caldwell:305,594,291,
caldwell:306,912,311,
caldwell:400,748,376,
caldwell:401,978,353,
caldwell:402,1421,497,
caldwell:404,1308,484,
caldwell:405,572,343,
wilson:101,3684,2047,2
wilson:102,2381,928,3
wilson:103,2054,949,2
wilson:104,1313,713,4
wilson:205,3167,1726,7
wilson:206,2523,1209,4
wilson:207,3434,1856,4
wilson:311,2665,1562,4
wilson:312,2955,1637,7
wilson:313,4064,2041,8
wilson:414,3045,1562,8
wilson:415,3641,2138,5
wilson:416,2147,1253,1
