Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,146,12,247,405,0.3604938272,0.0296296296,0.6098765432,Dem,2
102,1294,93,1053,2440,0.5303278689,0.0381147541,0.4315573770,Rep,1
103,934,27,315,1276,0.7319749216,0.0211598746,0.2468652038,Rep,3
104,1203,27,258,1488,0.8084677419,0.0181451613,0.1733870968,Rep,3
201,763,61,785,1609,0.4742075823,0.0379117464,0.4878806712,Dem,1
203,395,6,74,475,0.8315789474,0.0126315789,0.1557894737,Rep,3
204,1408,42,611,2061,0.6831635129,0.0203784571,0.2964580301,Rep,3
205,1702,43,462,2207,0.7711826008,0.0194834617,0.2093339375,Rep,3
206,407,18,308,733,0.5552523874,0.0245566166,0.4201909959,Rep,2
301,587,44,935,1566,0.3748403576,0.0280970626,0.5970625798,Dem,2
302,339,9,137,485,0.6989690722,0.0185567010,0.2824742268,Rep,3
303,358,8,111,477,0.7505241090,0.0167714885,0.2327044025,Rep,3
304,2109,51,554,2714,0.7770817981,0.0187914517,0.2041267502,Rep,3
401,670,77,921,1668,0.4016786571,0.0461630695,0.5521582734,Dem,2
403,808,22,267,1097,0.7365542388,0.0200546946,0.2433910665,Rep,3
404,2245,39,507,2791,0.8043711931,0.0139734862,0.1816553207,Rep,3
