Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
103,832,9,159,1000,0.8320000000,0.0090000000,0.1590000000,Rep,3
104,609,6,128,743,0.8196500673,0.0080753701,0.1722745626,Rep,3
105,86,8,70,164,0.5243902439,0.0487804878,0.4268292683,Rep,1
142,849,21,691,1561,0.5438821268,0.0134529148,0.4426649584,Rep,2
144,1166,24,506,1696,0.6875000000,0.0141509434,0.2983490566,Rep,3
146,1267,29,762,2058,0.6156462585,0.0140913508,0.3702623907,Rep,2
148,1503,35,944,2482,0.6055600322,0.0141015310,0.3803384367,Rep,2
150,967,20,594,1581,0.6116382037,0.0126502214,0.3757115750,Rep,2
151,1681,34,541,2256,0.7451241135,0.0150709220,0.2398049645,Rep,3
152,2509,49,1091,3649,0.6875856399,0.0134283365,0.2989860236,Rep,3
159,1761,35,906,2702,0.6517394523,0.0129533679,0.3353071799,Rep,3
165,2899,56,1193,4148,0.6988910318,0.0135004822,0.2876084860,Rep,3
166,1537,43,640,2220,0.6923423423,0.0193693694,0.2882882883,Rep,3
167,3052,60,1192,4304,0.7091078067,0.0139405204,0.2769516729,Rep,3
168,2,0,0,2,1.0000000000,0.0000000000,0.0000000000,Rep,3
169,1,0,0,1,1.0000000000,0.0000000000,0.0000000000,Rep,3
170,1516,32,651,2199,0.6894042747,0.0145520691,0.2960436562,Rep,3
172,282,2,86,370,0.7621621622,0.0054054054,0.2324324324,Rep,3
192,292,4,160,456,0.6403508772,0.0087719298,0.3508771930,Rep,2
193,1350,31,623,2004,0.6736526946,0.0154690619,0.3108782435,Rep,3
197,410,11,184,605,0.6776859504,0.0181818182,0.3041322314,Rep,3
218,1055,32,1173,2260,0.4668141593,0.0141592920,0.5190265487,Dem,1
219,1072,26,919,2017,0.5314823996,0.0128904313,0.4556271691,Rep,1
220,2872,67,1660,4599,0.6244835834,0.0145683844,0.3609480322,Rep,2
221,1226,15,462,1703,0.7199060482,0.0088079859,0.2712859659,Rep,3
223,1025,32,1090,2147,0.4774103400,0.0149045179,0.5076851421,Dem,1
224,1160,29,1105,2294,0.5056669573,0.0126416739,0.4816913688,Rep,1
225,1886,24,475,2385,0.7907756813,0.0100628931,0.1991614256,Rep,3
226,1271,17,516,1804,0.7045454545,0.0094235033,0.2860310421,Rep,3
227,1887,25,388,2300,0.8204347826,0.0108695652,0.1686956522,Rep,3
228,2080,28,360,2468,0.8427876823,0.0113452188,0.1458670989,Rep,3
232,680,16,629,1325,0.5132075472,0.0120754717,0.4747169811,Rep,1
258,1454,18,258,1730,0.8404624277,0.0104046243,0.1491329480,Rep,3
263,4172,82,1849,6103,0.6835982304,0.0134360151,0.3029657545,Rep,3
274,465,6,150,621,0.7487922705,0.0096618357,0.2415458937,Rep,3
275,198,2,86,286,0.6923076923,0.0069930070,0.3006993007,Rep,3
276,983,23,708,1714,0.5735122520,0.0134189032,0.4130688448,Rep,2
277,1568,18,276,1862,0.8421052632,0.0096670247,0.1482277121,Rep,3
278,1748,19,320,2087,0.8375658840,0.0091039770,0.1533301390,Rep,3
279,770,11,143,924,0.8333333333,0.0119047619,0.1547619048,Rep,3
280,537,8,398,943,0.5694591729,0.0084835631,0.4220572641,Rep,2
281,108,1,36,145,0.7448275862,0.0068965517,0.2482758621,Rep,3
283,1567,32,905,2504,0.6257987220,0.0127795527,0.3614217252,Rep,2
301,384,15,509,908,0.4229074890,0.0165198238,0.5605726872,Dem,2
306,1330,66,1922,3318,0.4008438819,0.0198915009,0.5792646172,Dem,2
309,53,1,28,82,0.6463414634,0.0121951220,0.3414634146,Rep,3
311,133,12,485,630,0.2111111111,0.0190476190,0.7698412698,Dem,3
312,1,0,6,7,0.1428571429,0.0000000000,0.8571428571,Dem,3
314,661,35,1690,2386,0.2770326907,0.0146689019,0.7082984074,Dem,3
315,866,40,1556,2462,0.3517465475,0.0162469537,0.6320064988,Dem,2
316,505,22,898,1425,0.3543859649,0.0154385965,0.6301754386,Dem,2
330,548,17,996,1561,0.3510570147,0.0108904548,0.6380525304,Dem,2
331,322,15,1207,1544,0.2085492228,0.0097150259,0.7817357513,Dem,3
334,192,9,635,836,0.2296650718,0.0107655502,0.7595693780,Dem,3
336,331,20,2373,2724,0.1215124816,0.0073421439,0.8711453744,Dem,3
338,938,31,1475,2444,0.3837970540,0.0126841244,0.6035188216,Dem,2
340,53,5,325,383,0.1383812010,0.0130548303,0.8485639687,Dem,3
341,447,16,387,850,0.5258823529,0.0188235294,0.4552941176,Rep,1
343,520,17,664,1201,0.4329725229,0.0141548709,0.5528726062,Dem,2
345,80,6,398,484,0.1652892562,0.0123966942,0.8223140496,Dem,3
347,247,12,611,870,0.2839080460,0.0137931034,0.7022988506,Dem,3
389,152,3,263,418,0.3636363636,0.0071770335,0.6291866029,Dem,2
391,42,1,46,89,0.4719101124,0.0112359551,0.5168539326,Dem,1
394,8,0,10,18,0.4444444444,0.0000000000,0.5555555556,Dem,2
398,124,4,167,295,0.4203389831,0.0135593220,0.5661016949,Dem,2
399,83,2,84,169,0.4911242604,0.0118343195,0.4970414201,Dem,1
439,1655,32,772,2459,0.6730378203,0.0130134201,0.3139487597,Rep,3
453,2477,54,1284,3815,0.6492791612,0.0141546527,0.3365661861,Rep,3
454,2010,52,1206,3268,0.6150550796,0.0159118727,0.3690330477,Rep,2
455,903,20,512,1435,0.6292682927,0.0139372822,0.3567944251,Rep,2
456,2084,30,614,2728,0.7639296188,0.0109970674,0.2250733138,Rep,3
