precinct,party,candidate,votes
1-11,DEM,"Mary ""MJ"" Hegar",68
1-11,GRN,David B. Collins,3
1-11,LIB,Kerry Douglas McKennon,6
1-11,REP,John Cornyn,609
2-11,DEM,"Mary ""MJ"" Hegar",97
2-11,GRN,David B. Collins,2
2-11,LIB,Kerry Douglas McKennon,5
2-11,REP,John Cornyn,766
2-19,DEM,"Mary ""MJ"" Hegar",6
2-19,GRN,David B. Collins,1
2-19,LIB,Kerry Douglas McKennon,1
2-19,REP,John Cornyn,158
3-11,DEM,"Mary ""MJ"" Hegar",67
3-11,GRN,David B. Collins,4
3-11,LIB,Kerry Douglas McKennon,6
3-11,REP,John Cornyn,306
3-19,DEM,"Mary ""MJ"" Hegar",32
3-19,GRN,David B. Collins,0
3-19,LIB,Kerry Douglas McKennon,5
3-19,REP,John Cornyn,300
4-11,DEM,"Mary ""MJ"" Hegar",43
4-11,GRN,David B. Collins,1
4-11,LIB,Kerry Douglas McKennon,1
4-11,REP,John Cornyn,373
4-19,DEM,"Mary ""MJ"" Hegar",50
4-19,GRN,David B. Collins,5
4-19,LIB,Kerry Douglas McKennon,7
4-19,REP,John Cornyn,577
5-11,DEM,"Mary ""MJ"" Hegar",11
5-11,GRN,David B. Collins,1
5-11,LIB,Kerry Douglas McKennon,1
5-11,REP,John Cornyn,223
