precinct,party,candidate,votes
1-11,DEM,Gisela D. Triana,63
1-11,LIB,Tom Oxford,6
1-11,REP,Brett Busby,600
2-11,DEM,Gisela D. Triana,89
2-11,LIB,Tom Oxford,12
2-11,REP,Brett Busby,760
2-19,DEM,Gisela D. Triana,6
2-19,LIB,Tom Oxford,2
2-19,REP,Brett Busby,157
3-11,DEM,Gisela D. Triana,60
3-11,LIB,Tom Oxford,11
3-11,REP,Brett Busby,305
3-19,DEM,Gisela D. Triana,31
3-19,LIB,Tom Oxford,4
3-19,REP,Brett Busby,303
4-11,DEM,Gisela D. Triana,40
4-11,LIB,Tom Oxford,5
4-11,REP,Brett Busby,368
4-19,DEM,Gisela D. Triana,44
4-19,LIB,Tom Oxford,14
4-19,REP,Brett Busby,570
5-11,DEM,Gisela D. Triana,10
5-11,LIB,Tom Oxford,3
5-11,REP,Brett Busby,224
