precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",196
1,GRN,David B. Collins,3
1,LIB,Kerry Douglas McKennon,13
1,REP,John Cornyn,1162
10,DEM,"Mary ""MJ"" Hegar",129
10,GRN,David B. Collins,4
10,LIB,Kerry Douglas McKennon,19
10,REP,John Cornyn,1093
11,DEM,"Mary ""MJ"" Hegar",29
11,GRN,David B. Collins,1
11,LIB,Kerry Douglas McKennon,9
11,REP,John Cornyn,171
12,DEM,"Mary ""MJ"" Hegar",179
12,GRN,David B. Collins,1
12,LIB,Kerry Douglas McKennon,16
12,REP,John Cornyn,513
14,DEM,"Mary ""MJ"" Hegar",261
14,GRN,David B. Collins,11
14,LIB,Kerry Douglas McKennon,44
14,REP,John Cornyn,1078
15,DEM,"Mary ""MJ"" Hegar",85
15,GRN,David B. Collins,0
15,LIB,Kerry Douglas McKennon,2
15,REP,John Cornyn,386
2,DEM,"Mary ""MJ"" Hegar",63
2,GRN,David B. Collins,2
2,LIB,Kerry Douglas McKennon,14
2,REP,John Cornyn,609
3,DEM,"Mary ""MJ"" Hegar",575
3,GRN,David B. Collins,12
3,LIB,Kerry Douglas McKennon,20
3,REP,John Cornyn,385
4,DEM,"Mary ""MJ"" Hegar",187
4,GRN,David B. Collins,6
4,LIB,Kerry Douglas McKennon,17
4,REP,John Cornyn,989
5,DEM,"Mary ""MJ"" Hegar",285
5,GRN,David B. Collins,6
5,LIB,Kerry Douglas McKennon,11
5,REP,John Cornyn,925
6,DEM,"Mary ""MJ"" Hegar",438
6,GRN,David B. Collins,3
6,LIB,Kerry Douglas McKennon,13
6,REP,John Cornyn,748
7,DEM,"Mary ""MJ"" Hegar",138
7,GRN,David B. Collins,8
7,LIB,Kerry Douglas McKennon,11
7,REP,John Cornyn,680
8,DEM,"Mary ""MJ"" Hegar",68
8,GRN,David B. Collins,2
8,LIB,Kerry Douglas McKennon,10
8,REP,John Cornyn,336
9,DEM,"Mary ""MJ"" Hegar",45
9,GRN,David B. Collins,1
9,LIB,Kerry Douglas McKennon,0
9,REP,John Cornyn,263
