precinct,party,candidate,votes
1,DEM,"Tamika ""Tami"" Craft",193
1,REP,Ken Wise,1143
10,DEM,"Tamika ""Tami"" Craft",130
10,REP,Ken Wise,1089
11,DEM,"Tamika ""Tami"" Craft",32
11,REP,Ken Wise,170
12,DEM,"Tamika ""Tami"" Craft",173
12,REP,Ken Wise,516
14,DEM,"Tamika ""Tami"" Craft",257
14,REP,Ken Wise,1107
15,DEM,"Tamika ""Tami"" Craft",73
15,REP,Ken Wise,389
2,DEM,"Tamika ""Tami"" Craft",56
2,REP,Ken Wise,614
3,DEM,"Tamika ""Tami"" Craft",561
3,REP,Ken Wise,400
4,DEM,"Tamika ""Tami"" Craft",170
4,REP,Ken Wise,987
5,DEM,"Tamika ""Tami"" Craft",264
5,REP,Ken Wise,926
6,DEM,"Tamika ""Tami"" Craft",440
6,REP,Ken Wise,727
7,DEM,"Tamika ""Tami"" Craft",142
7,REP,Ken Wise,684
8,DEM,"Tamika ""Tami"" Craft",67
8,REP,Ken Wise,340
9,DEM,"Tamika ""Tami"" Craft",47
9,REP,Ken Wise,255
