precinct,party,candidate,votes
1,DEM,Amparo Monique Guerra,190
1,REP,Terry Adams,1149
10,DEM,Amparo Monique Guerra,122
10,REP,Terry Adams,1095
11,DEM,Amparo Monique Guerra,29
11,REP,Terry Adams,173
12,DEM,Amparo Monique Guerra,175
12,REP,Terry Adams,510
14,DEM,Amparo Monique Guerra,259
14,REP,Terry Adams,1105
15,DEM,Amparo Monique Guerra,76
15,REP,Terry Adams,386
2,DEM,Amparo Monique Guerra,55
2,REP,Terry Adams,614
3,DEM,Amparo Monique Guerra,555
3,REP,Terry Adams,401
4,DEM,Amparo Monique Guerra,165
4,REP,Terry Adams,989
5,DEM,Amparo Monique Guerra,261
5,REP,Terry Adams,927
6,DEM,Amparo Monique Guerra,440
6,REP,Terry Adams,727
7,DEM,Amparo Monique Guerra,137
7,REP,Terry Adams,686
8,DEM,Amparo Monique Guerra,63
8,REP,Terry Adams,341
9,DEM,Amparo Monique Guerra,45
9,REP,Terry Adams,261
