precinct,party,candidate,votes
1,DEM,Elizabeth Hernandez,193
1,LIB,Chris Duncan,19
1,REP,Kevin Brady,1149
10,DEM,Elizabeth Hernandez,130
10,LIB,Chris Duncan,19
10,REP,Kevin Brady,1092
11,DEM,Elizabeth Hernandez,28
11,LIB,Chris Duncan,10
11,REP,Kevin Brady,170
12,DEM,Elizabeth Hernandez,173
12,LIB,Chris Duncan,13
12,REP,Kevin Brady,516
14,DEM,Elizabeth Hernandez,267
14,LIB,Chris Duncan,38
14,REP,Kevin Brady,1080
15,DEM,Elizabeth Hernandez,76
15,LIB,Chris Duncan,4
15,REP,Kevin Brady,388
2,DEM,Elizabeth Hernandez,54
2,LIB,Chris Duncan,13
2,REP,Kevin Brady,619
3,DEM,Elizabeth Hernandez,579
3,LIB,Chris Duncan,19
3,REP,Kevin Brady,386
4,DEM,Elizabeth Hernandez,170
4,LIB,Chris Duncan,24
4,REP,Kevin Brady,988
5,DEM,Elizabeth Hernandez,273
5,LIB,Chris Duncan,17
5,REP,Kevin Brady,932
6,DEM,Elizabeth Hernandez,449
6,LIB,Chris Duncan,13
6,REP,Kevin Brady,739
7,DEM,Elizabeth Hernandez,134
7,LIB,Chris Duncan,9
7,REP,Kevin Brady,695
8,DEM,Elizabeth Hernandez,67
8,LIB,Chris Duncan,4
8,REP,Kevin Brady,341
9,DEM,Elizabeth Hernandez,45
9,LIB,Chris Duncan,2
9,REP,Kevin Brady,261
