precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
brooks:1,13,12,1623,0,118,1764,0.74%,0.68%,92.01%,0.00%,6.69%
brooks:2,6,8,1487,13,369,1883,0.32%,0.42%,78.97%,0.69%,19.60%
brooks:3,15,10,1192,3,79,1299,1.15%,0.77%,91.76%,0.23%,6.08%
brooks:4,10,12,1603,0,129,1751,0.57%,0.69%,91.55%,0.00%,7.37%
brooks:3S,4,5,337,4,29,379,1.06%,1.32%,88.92%,1.06%,7.65%
guadalupe:102,23,105,555,0,894,1571,1.46%,6.68%,35.33%,0.00%,56.91%
guadalupe:103,4,47,418,32,616,1117,0.36%,4.21%,37.42%,2.86%,55.15%
guadalupe:104,48,193,946,15,913,2115,2.27%,9.13%,44.73%,0.71%,43.17%
guadalupe:105,38,149,1832,126,2706,4851,0.78%,3.07%,37.77%,2.60%,55.78%
guadalupe:106,135,271,1861,67,2774,5108,2.64%,5.31%,36.43%,1.31%,54.31%
guadalupe:107,24,43,364,64,1199,1694,1.42%,2.54%,21.49%,3.78%,70.78%
guadalupe:109,9,33,260,31,640,973,0.92%,3.39%,26.72%,3.19%,65.78%
guadalupe:110,2,12,105,2,150,271,0.74%,4.43%,38.75%,0.74%,55.35%
guadalupe:112,7,92,277,15,284,675,1.04%,13.63%,41.04%,2.22%,42.07%
guadalupe:115,2,4,118,11,316,451,0.44%,0.89%,26.16%,2.44%,70.07%
guadalupe:119,28,75,807,26,1571,2507,1.12%,2.99%,32.19%,1.04%,62.66%
guadalupe:120,20,53,517,43,1060,1693,1.18%,3.13%,30.54%,2.54%,62.61%
guadalupe:123,0,1,3,0,0,4,0.00%,25.00%,75.00%,0.00%,0.00%
guadalupe:124,0,1,9,0,0,10,0.00%,10.00%,90.00%,0.00%,0.00%
guadalupe:125,4,11,87,11,162,275,1.45%,4.00%,31.64%,4.00%,58.91%
guadalupe:126,0,2,15,0,25,40,0.00%,5.00%,37.50%,0.00%,62.50%
guadalupe:127,0,0,1,1,7,9,0.00%,0.00%,11.11%,11.11%,77.78%
guadalupe:201,10,83,770,4,311,1178,0.85%,7.05%,65.37%,0.34%,26.40%
guadalupe:202,5,231,1672,0,422,2313,0.22%,9.99%,72.29%,0.00%,18.24%
guadalupe:203,29,162,1176,2,544,1913,1.52%,8.47%,61.47%,0.10%,28.44%
guadalupe:204,65,285,2214,0,634,3188,2.04%,8.94%,69.45%,0.00%,19.89%
guadalupe:205,11,68,863,33,1069,2044,0.54%,3.33%,42.22%,1.61%,52.30%
guadalupe:206,44,112,4610,30,1099,5895,0.75%,1.90%,78.20%,0.51%,18.64%
guadalupe:207,18,247,1668,0,546,2462,0.73%,10.03%,67.75%,0.00%,22.18%
guadalupe:208,99,215,1970,84,3628,5996,1.65%,3.59%,32.86%,1.40%,60.51%
guadalupe:209,8,192,1692,0,245,2137,0.37%,8.98%,79.18%,0.00%,11.46%
guadalupe:210,21,39,690,10,569,1329,1.58%,2.93%,51.92%,0.75%,42.81%
guadalupe:211,1,14,49,0,87,151,0.66%,9.27%,32.45%,0.00%,57.62%
guadalupe:212,4,26,140,4,79,253,1.58%,10.28%,55.34%,1.58%,31.23%
guadalupe:213,112,241,1867,105,2995,5320,2.11%,4.53%,35.09%,1.97%,56.30%
guadalupe:214,22,25,389,31,587,1054,2.09%,2.37%,36.91%,2.94%,55.69%
guadalupe:215,55,105,373,34,901,1468,3.75%,7.15%,25.41%,2.32%,61.38%
guadalupe:216,1,1,27,1,46,76,1.32%,1.32%,35.53%,1.32%,60.53%
guadalupe:217,0,23,226,7,86,342,0.00%,6.73%,66.08%,2.05%,25.15%
guadalupe:218,0,2,114,0,30,145,0.00%,1.38%,78.62%,0.00%,20.69%
