precinct,party,candidate,votes
1,GRN,David B. Collins,6
1,LIB,Kerry Douglas McKennon,5
1,,Write-in,2
1,DEM,"Mary ""MJ"" Hegar",96
1,REP,John Cornyn,616
12,GRN,David B. Collins,2
12,LIB,Kerry Douglas McKennon,3
12,,Write-in,1
12,DEM,"Mary ""MJ"" Hegar",7
12,REP,John Cornyn,159
14,GRN,David B. Collins,2
14,LIB,Kerry Douglas McKennon,2
14,,Write-in,1
14,DEM,"Mary ""MJ"" Hegar",15
14,REP,John Cornyn,129
15,GRN,David B. Collins,1
15,LIB,Kerry Douglas McKennon,4
15,,Write-in,1
15,DEM,"Mary ""MJ"" Hegar",10
15,REP,John Cornyn,126
17,GRN,David B. Collins,4
17,LIB,Kerry Douglas McKennon,3
17,,Write-in,2
17,DEM,"Mary ""MJ"" Hegar",16
17,REP,John Cornyn,121
22,GRN,David B. Collins,5
22,LIB,Kerry Douglas McKennon,17
22,,Write-in,2
22,DEM,"Mary ""MJ"" Hegar",111
22,REP,John Cornyn,614
23,GRN,David B. Collins,6
23,LIB,Kerry Douglas McKennon,11
23,,Write-in,2
23,DEM,"Mary ""MJ"" Hegar",103
23,REP,John Cornyn,607
4,GRN,David B. Collins,5
4,LIB,Kerry Douglas McKennon,2
4,,Write-in,2
4,DEM,"Mary ""MJ"" Hegar",19
4,REP,John Cornyn,96
5,GRN,David B. Collins,5
5,LIB,Kerry Douglas McKennon,2
5,,Write-in,2
5,DEM,"Mary ""MJ"" Hegar",17
5,REP,John Cornyn,97
7,GRN,David B. Collins,2
7,LIB,Kerry Douglas McKennon,9
7,,Write-in,2
7,DEM,"Mary ""MJ"" Hegar",174
7,REP,John Cornyn,881
9,GRN,David B. Collins,5
9,LIB,Kerry Douglas McKennon,5
9,,Write-in,2
9,DEM,"Mary ""MJ"" Hegar",22
9,REP,John Cornyn,124
