precinct,party,candidate,votes
1,GRN,"Katija ""Kat"" Gruene",8
1,LIB,Matt Sterett,7
1,DEM,Chrysta Castaneda,96
1,REP,"James ""Jim"" Wright",604
12,GRN,"Katija ""Kat"" Gruene",2
12,LIB,Matt Sterett,3
12,DEM,Chrysta Castaneda,12
12,REP,"James ""Jim"" Wright",150
14,GRN,"Katija ""Kat"" Gruene",3
14,LIB,Matt Sterett,3
14,DEM,Chrysta Castaneda,16
14,REP,"James ""Jim"" Wright",124
15,GRN,"Katija ""Kat"" Gruene",1
15,LIB,Matt Sterett,4
15,DEM,Chrysta Castaneda,9
15,REP,"James ""Jim"" Wright",126
17,GRN,"Katija ""Kat"" Gruene",5
17,LIB,Matt Sterett,3
17,DEM,Chrysta Castaneda,17
17,REP,"James ""Jim"" Wright",120
22,GRN,"Katija ""Kat"" Gruene",10
22,LIB,Matt Sterett,23
22,DEM,Chrysta Castaneda,108
22,REP,"James ""Jim"" Wright",596
23,GRN,"Katija ""Kat"" Gruene",8
23,LIB,Matt Sterett,13
23,DEM,Chrysta Castaneda,94
23,REP,"James ""Jim"" Wright",605
4,GRN,"Katija ""Kat"" Gruene",5
4,LIB,Matt Sterett,3
4,DEM,Chrysta Castaneda,21
4,REP,"James ""Jim"" Wright",93
5,GRN,"Katija ""Kat"" Gruene",5
5,LIB,Matt Sterett,3
5,DEM,Chrysta Castaneda,15
5,REP,"James ""Jim"" Wright",97
7,GRN,"Katija ""Kat"" Gruene",7
7,LIB,Matt Sterett,10
7,DEM,Chrysta Castaneda,170
7,REP,"James ""Jim"" Wright",875
9,GRN,"Katija ""Kat"" Gruene",4
9,LIB,Matt Sterett,7
9,DEM,Chrysta Castaneda,16
9,REP,"James ""Jim"" Wright",127
