Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
1,1308,16,277,1601,0.8169893816,0.0099937539,0.1730168645,Rep,3
2,2965,65,1037,4067,0.7290386034,0.0159822965,0.2549791001,Rep,3
3,414,8,235,657,0.6301369863,0.0121765601,0.3576864536,Rep,2
4,99,9,737,845,0.1171597633,0.0106508876,0.8721893491,Dem,3
5,1129,11,226,1366,0.8265007321,0.0080527086,0.1654465593,Rep,3
6,645,8,117,770,0.8376623377,0.0103896104,0.1519480519,Rep,3
7,1209,14,187,1410,0.8574468085,0.0099290780,0.1326241135,Rep,3
8,508,31,519,1058,0.4801512287,0.0293005671,0.4905482042,Dem,1
9,588,19,408,1015,0.5793103448,0.0187192118,0.4019704433,Rep,2
10,1824,51,1004,2879,0.6335533171,0.0177144842,0.3487321987,Rep,2
11,855,46,982,1883,0.4540626660,0.0244291025,0.5215082315,Dem,1
12,1846,64,1103,3013,0.6126783936,0.0212412878,0.3660803186,Rep,2
13,974,34,627,1635,0.5957186544,0.0207951070,0.3834862385,Rep,2
14,436,24,973,1433,0.3042568039,0.0167480809,0.6789951151,Dem,3
15,1517,29,769,2315,0.6552915767,0.0125269978,0.3321814255,Rep,3
16,170,11,467,648,0.2623456790,0.0169753086,0.7206790123,Dem,3
17,883,42,1016,1941,0.4549201443,0.0216383308,0.5234415250,Dem,1
18,51,6,250,307,0.1661237785,0.0195439739,0.8143322476,Dem,3
19,95,3,131,229,0.4148471616,0.0131004367,0.5720524017,Dem,2
20,956,65,1178,2199,0.4347430650,0.0295588904,0.5356980446,Dem,2
21,309,24,567,900,0.3433333333,0.0266666667,0.6300000000,Dem,2
22,88,3,108,199,0.4422110553,0.0150753769,0.5427135678,Dem,2
23,51,1,12,64,0.7968750000,0.0156250000,0.1875000000,Rep,3
24,788,31,668,1487,0.5299260256,0.0208473436,0.4492266308,Rep,1
25,72,8,457,537,0.1340782123,0.0148975791,0.8510242086,Dem,3
26,1821,35,742,2598,0.7009237875,0.0134719015,0.2856043110,Rep,3
27,2126,31,453,2610,0.8145593870,0.0118773946,0.1735632184,Rep,3
28,279,4,39,322,0.8664596273,0.0124223602,0.1211180124,Rep,3
29,397,4,194,595,0.6672268908,0.0067226891,0.3260504202,Rep,3
30,650,23,790,1463,0.4442925496,0.0157211210,0.5399863295,Dem,1
31,1578,75,1310,2963,0.5325683429,0.0253121836,0.4421194735,Rep,1
32,0,0,1,1,0.0000000000,0.0000000000,1.0000000000,Dem,3
33,362,17,514,893,0.4053751400,0.0190369541,0.5755879059,Dem,2
34,1214,77,1452,2743,0.4425811156,0.0280714546,0.5293474298,Dem,1
35,1891,109,2480,4480,0.4220982143,0.0243303571,0.5535714286,Dem,2
36,1399,52,1175,2626,0.5327494288,0.0198019802,0.4474485910,Rep,1
37,113,2,15,130,0.8692307692,0.0153846154,0.1153846154,Rep,3
38,41,2,148,191,0.2146596859,0.0104712042,0.7748691099,Dem,3
39,1935,61,1317,3313,0.5840627830,0.0184123151,0.3975249019,Rep,2
40,2338,56,1326,3720,0.6284946237,0.0150537634,0.3564516129,Rep,2
41,2902,38,1064,4004,0.7247752248,0.0094905095,0.2657342657,Rep,3
43,6,0,14,20,0.3000000000,0.0000000000,0.7000000000,Dem,3
44,74,2,11,87,0.8505747126,0.0229885057,0.1264367816,Rep,3
45,68,0,16,84,0.8095238095,0.0000000000,0.1904761905,Rep,3
46,133,4,106,243,0.5473251029,0.0164609053,0.4362139918,Rep,2
47,137,4,123,264,0.5189393939,0.0151515152,0.4659090909,Rep,1
48,128,2,31,161,0.7950310559,0.0124223602,0.1925465839,Rep,3
49,50,6,138,194,0.2577319588,0.0309278351,0.7113402062,Dem,3
50,2,0,0,2,1.0000000000,0.0000000000,0.0000000000,Rep,3
52,8,0,1,9,0.8888888889,0.0000000000,0.1111111111,Rep,3
53,51,1,43,95,0.5368421053,0.0105263158,0.4526315789,Rep,1
56,10,0,2,12,0.8333333333,0.0000000000,0.1666666667,Rep,3
57,42,3,88,133,0.3157894737,0.0225563910,0.6616541353,Dem,3
58,321,16,253,590,0.5440677966,0.0271186441,0.4288135593,Rep,2
59,18,0,2,20,0.9000000000,0.0000000000,0.1000000000,Rep,3
60,70,0,7,77,0.9090909091,0.0000000000,0.0909090909,Rep,3
61,37,0,10,47,0.7872340426,0.0000000000,0.2127659574,Rep,3
63,2778,51,1113,3942,0.7047184170,0.0129375951,0.2823439878,Rep,3
65,124,1,38,163,0.7607361963,0.0061349693,0.2331288344,Rep,3
67,161,3,69,233,0.6909871245,0.0128755365,0.2961373391,Rep,3
69,2733,58,1240,4031,0.6779955346,0.0143884892,0.3076159762,Rep,3
70,468,22,376,866,0.5404157044,0.0254041570,0.4341801386,Rep,2
71,74,1,17,92,0.8043478261,0.0108695652,0.1847826087,Rep,3
72,10,0,9,19,0.5263157895,0.0000000000,0.4736842105,Rep,1
74,68,3,116,187,0.3636363636,0.0160427807,0.6203208556,Dem,2
77,172,2,114,288,0.5972222222,0.0069444444,0.3958333333,Rep,2
78,125,2,25,152,0.8223684211,0.0131578947,0.1644736842,Rep,3
79,35,0,25,60,0.5833333333,0.0000000000,0.4166666667,Rep,2
80,1930,56,846,2832,0.6814971751,0.0197740113,0.2987288136,Rep,3
81,33,1,14,48,0.6875000000,0.0208333333,0.2916666667,Rep,3
82,213,6,58,277,0.7689530686,0.0216606498,0.2093862816,Rep,3
84,2,0,0,2,1.0000000000,0.0000000000,0.0000000000,Rep,3
85,2,0,0,2,1.0000000000,0.0000000000,0.0000000000,Rep,3
90,10,0,6,16,0.6250000000,0.0000000000,0.3750000000,Rep,2
91,4,0,0,4,1.0000000000,0.0000000000,0.0000000000,Rep,3
98,3,0,1,4,0.7500000000,0.0000000000,0.2500000000,Rep,3
100,1,0,0,1,1.0000000000,0.0000000000,0.0000000000,Rep,3
101,16,0,8,24,0.6666666667,0.0000000000,0.3333333333,Rep,3
