precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,5,9,701,12,451,1178,0.42%,0.76%,59.51%,1.02%,38.29%
2,8,13,791,3,341,1156,0.69%,1.12%,68.43%,0.26%,29.50%
3,18,59,808,8,258,1151,1.56%,5.13%,70.20%,0.70%,22.42%
4,8,21,858,11,292,1190,0.67%,1.76%,72.10%,0.92%,24.54%
