precinct,party,candidate,votes
1,DEM,Chrysta Castaneda,826
1,GRN,"Katija ""Kat"" Gruene",8
1,LIB,Matt Sterett,12
1,REP,"James ""Jim"" Wright",105
10,DEM,Chrysta Castaneda,242
10,GRN,"Katija ""Kat"" Gruene",8
10,LIB,Matt Sterett,6
10,REP,"James ""Jim"" Wright",69
100,DEM,Chrysta Castaneda,870
100,GRN,"Katija ""Kat"" Gruene",12
100,LIB,Matt Sterett,20
100,REP,"James ""Jim"" Wright",1233
101,DEM,Chrysta Castaneda,0
101,GRN,"Katija ""Kat"" Gruene",0
101,LIB,Matt Sterett,0
101,REP,"James ""Jim"" Wright",0
102,DEM,Chrysta Castaneda,22
102,GRN,"Katija ""Kat"" Gruene",2
102,LIB,Matt Sterett,5
102,REP,"James ""Jim"" Wright",90
103,DEM,Chrysta Castaneda,3
103,GRN,"Katija ""Kat"" Gruene",0
103,LIB,Matt Sterett,0
103,REP,"James ""Jim"" Wright",20
104,DEM,Chrysta Castaneda,7
104,GRN,"Katija ""Kat"" Gruene",0
104,LIB,Matt Sterett,0
104,REP,"James ""Jim"" Wright",48
105,DEM,Chrysta Castaneda,105
105,GRN,"Katija ""Kat"" Gruene",3
105,LIB,Matt Sterett,5
105,REP,"James ""Jim"" Wright",24
106,DEM,Chrysta Castaneda,9
106,GRN,"Katija ""Kat"" Gruene",0
106,LIB,Matt Sterett,1
106,REP,"James ""Jim"" Wright",12
107,DEM,Chrysta Castaneda,0
107,GRN,"Katija ""Kat"" Gruene",0
107,LIB,Matt Sterett,0
107,REP,"James ""Jim"" Wright",1
108,DEM,Chrysta Castaneda,38
108,GRN,"Katija ""Kat"" Gruene",2
108,LIB,Matt Sterett,3
108,REP,"James ""Jim"" Wright",314
109,DEM,Chrysta Castaneda,30
109,GRN,"Katija ""Kat"" Gruene",0
109,LIB,Matt Sterett,0
109,REP,"James ""Jim"" Wright",153
11,DEM,Chrysta Castaneda,155
11,GRN,"Katija ""Kat"" Gruene",5
11,LIB,Matt Sterett,5
11,REP,"James ""Jim"" Wright",41
12,DEM,Chrysta Castaneda,244
12,GRN,"Katija ""Kat"" Gruene",5
12,LIB,Matt Sterett,2
12,REP,"James ""Jim"" Wright",12
13,DEM,Chrysta Castaneda,179
13,GRN,"Katija ""Kat"" Gruene",2
13,LIB,Matt Sterett,1
13,REP,"James ""Jim"" Wright",14
14,DEM,Chrysta Castaneda,665
14,GRN,"Katija ""Kat"" Gruene",4
14,LIB,Matt Sterett,11
14,REP,"James ""Jim"" Wright",68
15,DEM,Chrysta Castaneda,563
15,GRN,"Katija ""Kat"" Gruene",8
15,LIB,Matt Sterett,7
15,REP,"James ""Jim"" Wright",93
16,DEM,Chrysta Castaneda,186
16,GRN,"Katija ""Kat"" Gruene",1
16,LIB,Matt Sterett,2
16,REP,"James ""Jim"" Wright",37
17,DEM,Chrysta Castaneda,1000
17,GRN,"Katija ""Kat"" Gruene",9
17,LIB,Matt Sterett,35
17,REP,"James ""Jim"" Wright",710
18,DEM,Chrysta Castaneda,809
18,GRN,"Katija ""Kat"" Gruene",8
18,LIB,Matt Sterett,5
18,REP,"James ""Jim"" Wright",27
19,DEM,Chrysta Castaneda,705
19,GRN,"Katija ""Kat"" Gruene",5
19,LIB,Matt Sterett,12
19,REP,"James ""Jim"" Wright",77
2,DEM,Chrysta Castaneda,452
