precinct,party,candidate,votes
1,,Write-in,0
1,DEM,Joseph R Biden,862
1,GRN,Howie Hawkins,2
1,LIB,Jo Jorgensen,3
1,REP,Donald J Trump,101
10,,Write-in,0
10,DEM,Joseph R Biden,268
10,GRN,Howie Hawkins,1
10,LIB,Jo Jorgensen,2
10,REP,Donald J Trump,66
100,,Write-in,0
100,DEM,Joseph R Biden,974
100,GRN,Howie Hawkins,6
100,LIB,Jo Jorgensen,12
100,REP,Donald J Trump,1218
101,,Write-in,0
101,DEM,Joseph R Biden,0
101,GRN,Howie Hawkins,0
101,LIB,Jo Jorgensen,0
101,REP,Donald J Trump,0
102,,Write-in,0
102,DEM,Joseph R Biden,23
102,GRN,Howie Hawkins,0
102,LIB,Jo Jorgensen,2
102,REP,Donald J Trump,102
103,,Write-in,0
103,DEM,Joseph R Biden,5
103,GRN,Howie Hawkins,0
103,LIB,Jo Jorgensen,0
103,REP,Donald J Trump,19
104,,Write-in,0
104,DEM,Joseph R Biden,8
104,GRN,Howie Hawkins,0
104,LIB,Jo Jorgensen,0
104,REP,Donald J Trump,48
105,,Write-in,0
105,DEM,Joseph R Biden,114
105,GRN,Howie Hawkins,2
105,LIB,Jo Jorgensen,3
105,REP,Donald J Trump,26
106,,Write-in,0
106,DEM,Joseph R Biden,9
106,GRN,Howie Hawkins,0
106,LIB,Jo Jorgensen,0
106,REP,Donald J Trump,13
107,,Write-in,0
107,DEM,Joseph R Biden,0
107,GRN,Howie Hawkins,0
107,LIB,Jo Jorgensen,0
107,REP,Donald J Trump,1
108,,Write-in,0
108,DEM,Joseph R Biden,43
108,GRN,Howie Hawkins,1
108,LIB,Jo Jorgensen,3
108,REP,Donald J Trump,330
109,,Write-in,0
109,DEM,Joseph R Biden,34
109,GRN,Howie Hawkins,0
109,LIB,Jo Jorgensen,1
109,REP,Donald J Trump,154
11,,Write-in,0
11,DEM,Joseph R Biden,168
11,GRN,Howie Hawkins,2
11,LIB,Jo Jorgensen,1
11,REP,Donald J Trump,39
12,,Write-in,0
12,DEM,Joseph R Biden,258
12,GRN,Howie Hawkins,1
12,LIB,Jo Jorgensen,0
12,REP,Donald J Trump,16
13,,Write-in,0
13,DEM,Joseph R Biden,197
13,GRN,Howie Hawkins,0
13,LIB,Jo Jorgensen,0
13,REP,Donald J Trump,10
14,,Write-in,0
14,DEM,Joseph R Biden,707
14,GRN,Howie Hawkins,2
14,LIB,Jo Jorgensen,3
14,REP,Donald J Trump,60
15,,Write-in,0
15,DEM,Joseph R Biden,590
15,GRN,Howie Hawkins,3
15,LIB,Jo Jorgensen,6
15,REP,Donald J Trump,105
16,,Write-in,0
16,DEM,Joseph R Biden,189
16,GRN,Howie Hawkins,0
16,LIB,Jo Jorgensen,1
16,REP,Donald J Trump,39
17,,Write-in,0
17,DEM,Joseph R Biden,1050
17,GRN,Howie Hawkins,3
17,LIB,Jo Jorgensen,11
17,REP,Donald J Trump,728
18,,Write-in,0
18,DEM,Joseph R Biden,848
18,GRN,Howie Hawkins,2
18,LIB,Jo Jorgensen,5
18,REP,Donald J Trump,24
19,,Write-in,0
19,DEM,Joseph R Biden,740
19,GRN,Howie Hawkins,2
19,LIB,Jo Jorgensen,2
19,REP,Donald J Trump,77
2,,Write-in,0
2,DEM,Joseph R Biden,470
2,GRN,Howie Hawkins,4
2,LIB,Jo Jorgensen,2
2,REP,Donald J Trump,112
20,,Write-in,0
20,DEM,Joseph R Biden,543
20,GRN,Howie Hawkins,1
20,LIB,Jo Jorgensen,5
20,REP,Donald J Trump,64
21,,Write-in,0
21,DEM,Joseph R Biden,62
21,GRN,Howie Hawkins,1
21,LIB,Jo Jorgensen,0
21,REP,Donald J Trump,103
22,,Write-in,1
22,DEM,Joseph R Biden,1722
22,GRN,Howie Hawkins,6
