precinct,party,candidate,votes
1,DEM,Tina Clinton,840
1,REP,Kevin Patrick Yeary,111
10,DEM,Tina Clinton,267
10,REP,Kevin Patrick Yeary,63
100,DEM,Tina Clinton,907
100,REP,Kevin Patrick Yeary,1224
101,DEM,Tina Clinton,0
101,REP,Kevin Patrick Yeary,0
102,DEM,Tina Clinton,24
102,REP,Kevin Patrick Yeary,95
103,DEM,Tina Clinton,4
103,REP,Kevin Patrick Yeary,19
104,DEM,Tina Clinton,6
104,REP,Kevin Patrick Yeary,48
105,DEM,Tina Clinton,113
105,REP,Kevin Patrick Yeary,25
106,DEM,Tina Clinton,9
106,REP,Kevin Patrick Yeary,13
107,DEM,Tina Clinton,0
107,REP,Kevin Patrick Yeary,1
108,DEM,Tina Clinton,41
108,REP,Kevin Patrick Yeary,314
109,DEM,Tina Clinton,33
109,REP,Kevin Patrick Yeary,149
11,DEM,Tina Clinton,165
11,REP,Kevin Patrick Yeary,39
12,DEM,Tina Clinton,253
12,REP,Kevin Patrick Yeary,12
13,DEM,Tina Clinton,187
13,REP,Kevin Patrick Yeary,10
14,DEM,Tina Clinton,691
14,REP,Kevin Patrick Yeary,60
15,DEM,Tina Clinton,574
15,REP,Kevin Patrick Yeary,96
16,DEM,Tina Clinton,189
16,REP,Kevin Patrick Yeary,36
17,DEM,Tina Clinton,1027
17,REP,Kevin Patrick Yeary,725
18,DEM,Tina Clinton,824
18,REP,Kevin Patrick Yeary,27
19,DEM,Tina Clinton,724
19,REP,Kevin Patrick Yeary,76
2,DEM,Tina Clinton,470
2,REP,Kevin Patrick Yeary,108
20,DEM,Tina Clinton,546
20,REP,Kevin Patrick Yeary,59
21,DEM,Tina Clinton,63
21,REP,Kevin Patrick Yeary,99
22,DEM,Tina Clinton,1704
22,REP,Kevin Patrick Yeary,1070
23,DEM,Tina Clinton,1077
23,REP,Kevin Patrick Yeary,371
24,DEM,Tina Clinton,80
24,REP,Kevin Patrick Yeary,288
25,DEM,Tina Clinton,362
25,REP,Kevin Patrick Yeary,1236
26,DEM,Tina Clinton,811
26,REP,Kevin Patrick Yeary,1113
27,DEM,Tina Clinton,471
27,REP,Kevin Patrick Yeary,403
28,DEM,Tina Clinton,379
28,REP,Kevin Patrick Yeary,203
29,DEM,Tina Clinton,178
29,REP,Kevin Patrick Yeary,1282
3,DEM,Tina Clinton,983
3,REP,Kevin Patrick Yeary,62
30,DEM,Tina Clinton,83
30,REP,Kevin Patrick Yeary,745
31,DEM,Tina Clinton,108
31,REP,Kevin Patrick Yeary,799
32,DEM,Tina Clinton,31
32,REP,Kevin Patrick Yeary,124
33,DEM,Tina Clinton,458
33,REP,Kevin Patrick Yeary,963
34,DEM,Tina Clinton,973
34,REP,Kevin Patrick Yeary,56
35,DEM,Tina Clinton,117
35,REP,Kevin Patrick Yeary,554
36,DEM,Tina Clinton,214
36,REP,Kevin Patrick Yeary,837
37,DEM,Tina Clinton,350
37,REP,Kevin Patrick Yeary,1333
38,DEM,Tina Clinton,219
38,REP,Kevin Patrick Yeary,1288
39,DEM,Tina Clinton,1027
39,REP,Kevin Patrick Yeary,48
4,DEM,Tina Clinton,419
4,REP,Kevin Patrick Yeary,656
40,DEM,Tina Clinton,344
40,REP,Kevin Patrick Yeary,1692
41,DEM,Tina Clinton,27
41,REP,Kevin Patrick Yeary,79
42,DEM,Tina Clinton,328
42,REP,Kevin Patrick Yeary,1321
43,DEM,Tina Clinton,333
43,REP,Kevin Patrick Yeary,1199
44,DEM,Tina Clinton,249
44,REP,Kevin Patrick Yeary,184
45,DEM,Tina Clinton,433
45,REP,Kevin Patrick Yeary,231
46,DEM,Tina Clinton,400
46,REP,Kevin Patrick Yeary,194
47,DEM,Tina Clinton,492
47,REP,Kevin Patrick Yeary,255
48,DEM,Tina Clinton,365
48,REP,Kevin Patrick Yeary,82
49,DEM,Tina Clinton,159
49,REP,Kevin Patrick Yeary,71
5,DEM,Tina Clinton,554
5,REP,Kevin Patrick Yeary,458
50,DEM,Tina Clinton,976
50,REP,Kevin Patrick Yeary,250
51,DEM,Tina Clinton,178
51,REP,Kevin Patrick Yeary,30
52,DEM,Tina Clinton,244
52,REP,Kevin Patrick Yeary,16
53,DEM,Tina Clinton,672
53,REP,Kevin Patrick Yeary,60
54,DEM,Tina Clinton,259
54,REP,Kevin Patrick Yeary,10
55,DEM,Tina Clinton,196
55,REP,Kevin Patrick Yeary,9
56,DEM,Tina Clinton,443
56,REP,Kevin Patrick Yeary,1850
57,DEM,Tina Clinton,389
57,REP,Kevin Patrick Yeary,14
58,DEM,Tina Clinton,6
58,REP,Kevin Patrick Yeary,32
59,DEM,Tina Clinton,540
59,REP,Kevin Patrick Yeary,20
6,DEM,Tina Clinton,486
6,REP,Kevin Patrick Yeary,218
60,DEM,Tina Clinton,450
60,REP,Kevin Patrick Yeary,1616
61,DEM,Tina Clinton,405
61,REP,Kevin Patrick Yeary,623
62,DEM,Tina Clinton,645
62,REP,Kevin Patrick Yeary,1228
63,DEM,Tina Clinton,712
63,REP,Kevin Patrick Yeary,34
64,DEM,Tina Clinton,382
64,REP,Kevin Patrick Yeary,98
65,DEM,Tina Clinton,373
65,REP,Kevin Patrick Yeary,969
66,DEM,Tina Clinton,238
66,REP,Kevin Patrick Yeary,769
67,DEM,Tina Clinton,1122
67,REP,Kevin Patrick Yeary,134
68,DEM,Tina Clinton,740
68,REP,Kevin Patrick Yeary,866
69,DEM,Tina Clinton,526
69,REP,Kevin Patrick Yeary,1629
7,DEM,Tina Clinton,527
7,REP,Kevin Patrick Yeary,341
70,DEM,Tina Clinton,826
70,REP,Kevin Patrick Yeary,525
71,DEM,Tina Clinton,10
71,REP,Kevin Patrick Yeary,55
72,DEM,Tina Clinton,955
72,REP,Kevin Patrick Yeary,665
73,DEM,Tina Clinton,579
73,REP,Kevin Patrick Yeary,1157
74,DEM,Tina Clinton,284
74,REP,Kevin Patrick Yeary,1646
75,DEM,Tina Clinton,358
75,REP,Kevin Patrick Yeary,67
76,DEM,Tina Clinton,366
76,REP,Kevin Patrick Yeary,79
77,DEM,Tina Clinton,666
77,REP,Kevin Patrick Yeary,52
78,DEM,Tina Clinton,763
78,REP,Kevin Patrick Yeary,416
79,DEM,Tina Clinton,607
79,REP,Kevin Patrick Yeary,871
8,DEM,Tina Clinton,334
8,REP,Kevin Patrick Yeary,33
80,DEM,Tina Clinton,5
80,REP,Kevin Patrick Yeary,2
81,DEM,Tina Clinton,396
81,REP,Kevin Patrick Yeary,11
82,DEM,Tina Clinton,907
82,REP,Kevin Patrick Yeary,532
83,DEM,Tina Clinton,141
83,REP,Kevin Patrick Yeary,687
84,DEM,Tina Clinton,635
84,REP,Kevin Patrick Yeary,33
85,DEM,Tina Clinton,715
85,REP,Kevin Patrick Yeary,107
86,DEM,Tina Clinton,407
