precinct,party,candidate,votes
100,DEM,Barbara L. Molina,210
100,REP,Trey Hicks,110
101,DEM,Barbara L. Molina,210
101,REP,Trey Hicks,164
102,DEM,Barbara L. Molina,133
102,REP,Trey Hicks,267
103,DEM,Barbara L. Molina,774
103,REP,Trey Hicks,688
104,DEM,Barbara L. Molina,119
104,REP,Trey Hicks,230
108,DEM,Barbara L. Molina,199
108,REP,Trey Hicks,161
111,DEM,Barbara L. Molina,302
111,REP,Trey Hicks,267
201,DEM,Barbara L. Molina,133
201,REP,Trey Hicks,321
202,DEM,Barbara L. Molina,132
202,REP,Trey Hicks,448
203,DEM,Barbara L. Molina,114
203,REP,Trey Hicks,543
204,DEM,Barbara L. Molina,195
204,REP,Trey Hicks,578
205,DEM,Barbara L. Molina,36
205,REP,Trey Hicks,180
206,DEM,Barbara L. Molina,145
206,REP,Trey Hicks,317
300,DEM,Barbara L. Molina,89
300,REP,Trey Hicks,77
301,DEM,Barbara L. Molina,319
301,REP,Trey Hicks,306
302,DEM,Barbara L. Molina,220
302,REP,Trey Hicks,237
303,DEM,Barbara L. Molina,144
303,REP,Trey Hicks,218
305,DEM,Barbara L. Molina,101
305,REP,Trey Hicks,180
306,DEM,Barbara L. Molina,160
306,REP,Trey Hicks,142
400,DEM,Barbara L. Molina,179
400,REP,Trey Hicks,185
401,DEM,Barbara L. Molina,252
401,REP,Trey Hicks,88
402,DEM,Barbara L. Molina,325
402,REP,Trey Hicks,154
404,DEM,Barbara L. Molina,242
404,REP,Trey Hicks,229
405,DEM,Barbara L. Molina,115
405,REP,Trey Hicks,219
