precinct,party,candidate,votes
100,DEM,Rosa Lopez Theofanis,200
100,REP,Lesli R. Fitzpatrick,116
101,DEM,Rosa Lopez Theofanis,201
101,REP,Lesli R. Fitzpatrick,168
102,DEM,Rosa Lopez Theofanis,121
102,REP,Lesli R. Fitzpatrick,281
103,DEM,Rosa Lopez Theofanis,728
103,REP,Lesli R. Fitzpatrick,720
104,DEM,Rosa Lopez Theofanis,97
104,REP,Lesli R. Fitzpatrick,249
108,DEM,Rosa Lopez Theofanis,188
108,REP,Lesli R. Fitzpatrick,164
111,DEM,Rosa Lopez Theofanis,287
111,REP,Lesli R. Fitzpatrick,278
201,DEM,Rosa Lopez Theofanis,164
201,REP,Lesli R. Fitzpatrick,282
202,DEM,Rosa Lopez Theofanis,160
202,REP,Lesli R. Fitzpatrick,403
203,DEM,Rosa Lopez Theofanis,127
203,REP,Lesli R. Fitzpatrick,524
204,DEM,Rosa Lopez Theofanis,178
204,REP,Lesli R. Fitzpatrick,594
205,DEM,Rosa Lopez Theofanis,33
205,REP,Lesli R. Fitzpatrick,187
206,DEM,Rosa Lopez Theofanis,149
206,REP,Lesli R. Fitzpatrick,308
300,DEM,Rosa Lopez Theofanis,84
300,REP,Lesli R. Fitzpatrick,81
301,DEM,Rosa Lopez Theofanis,311
301,REP,Lesli R. Fitzpatrick,315
302,DEM,Rosa Lopez Theofanis,205
302,REP,Lesli R. Fitzpatrick,248
303,DEM,Rosa Lopez Theofanis,134
303,REP,Lesli R. Fitzpatrick,223
305,DEM,Rosa Lopez Theofanis,101
305,REP,Lesli R. Fitzpatrick,181
306,DEM,Rosa Lopez Theofanis,153
306,REP,Lesli R. Fitzpatrick,150
400,DEM,Rosa Lopez Theofanis,181
400,REP,Lesli R. Fitzpatrick,182
401,DEM,Rosa Lopez Theofanis,242
401,REP,Lesli R. Fitzpatrick,96
402,DEM,Rosa Lopez Theofanis,306
402,REP,Lesli R. Fitzpatrick,166
404,DEM,Rosa Lopez Theofanis,243
404,REP,Lesli R. Fitzpatrick,227
405,DEM,Rosa Lopez Theofanis,109
405,REP,Lesli R. Fitzpatrick,225
