precinct,party,candidate,votes
100,DEM,Anna Prusaitis Ybarra,190
100,REP,Hoppy Haden,128
101,DEM,Anna Prusaitis Ybarra,191
101,REP,Hoppy Haden,182
102,DEM,Anna Prusaitis Ybarra,118
102,REP,Hoppy Haden,283
103,DEM,Anna Prusaitis Ybarra,676
103,REP,Hoppy Haden,784
104,DEM,Anna Prusaitis Ybarra,94
104,REP,Hoppy Haden,249
108,DEM,Anna Prusaitis Ybarra,176
108,REP,Hoppy Haden,183
111,DEM,Anna Prusaitis Ybarra,271
111,REP,Hoppy Haden,296
201,DEM,Anna Prusaitis Ybarra,152
201,REP,Hoppy Haden,303
202,DEM,Anna Prusaitis Ybarra,142
202,REP,Hoppy Haden,428
203,DEM,Anna Prusaitis Ybarra,133
203,REP,Hoppy Haden,523
204,DEM,Anna Prusaitis Ybarra,181
204,REP,Hoppy Haden,588
205,DEM,Anna Prusaitis Ybarra,33
205,REP,Hoppy Haden,184
206,DEM,Anna Prusaitis Ybarra,147
206,REP,Hoppy Haden,309
300,DEM,Anna Prusaitis Ybarra,82
300,REP,Hoppy Haden,83
301,DEM,Anna Prusaitis Ybarra,303
301,REP,Hoppy Haden,323
302,DEM,Anna Prusaitis Ybarra,207
302,REP,Hoppy Haden,251
303,DEM,Anna Prusaitis Ybarra,133
303,REP,Hoppy Haden,228
305,DEM,Anna Prusaitis Ybarra,90
305,REP,Hoppy Haden,190
306,DEM,Anna Prusaitis Ybarra,150
306,REP,Hoppy Haden,152
400,DEM,Anna Prusaitis Ybarra,178
400,REP,Hoppy Haden,189
401,DEM,Anna Prusaitis Ybarra,232
401,REP,Hoppy Haden,115
402,DEM,Anna Prusaitis Ybarra,290
402,REP,Hoppy Haden,187
404,DEM,Anna Prusaitis Ybarra,233
404,REP,Hoppy Haden,234
405,DEM,Anna Prusaitis Ybarra,107
405,REP,Hoppy Haden,227
