precinct,party,candidate,votes
11,,Over Votes,0
11,,Under Votes,67
11,DEM,Luke Warford,176
11,GRN,Hunter Wayne Crow,6
11,LIB,Jaime Andres Diez,19
11,REP,Wayne Christian,300
12,,Over Votes,0
12,,Under Votes,10
12,DEM,Luke Warford,17
12,GRN,Hunter Wayne Crow,3
12,LIB,Jaime Andres Diez,3
12,REP,Wayne Christian,249
21,,Over Votes,0
21,,Under Votes,57
21,DEM,Luke Warford,207
21,GRN,Hunter Wayne Crow,6
21,LIB,Jaime Andres Diez,20
21,REP,Wayne Christian,364
22,,Over Votes,0
22,,Under Votes,15
22,DEM,Luke Warford,34
22,GRN,Hunter Wayne Crow,0
22,LIB,Jaime Andres Diez,3
22,REP,Wayne Christian,101
31,,Over Votes,0
31,,Under Votes,20
31,DEM,Luke Warford,62
31,GRN,Hunter Wayne Crow,3
31,LIB,Jaime Andres Diez,1
31,REP,Wayne Christian,271
32,,Over Votes,0
32,,Under Votes,9
32,DEM,Luke Warford,41
32,GRN,Hunter Wayne Crow,3
32,LIB,Jaime Andres Diez,8
32,REP,Wayne Christian,378
41,,Over Votes,1
41,,Under Votes,6
41,DEM,Luke Warford,26
41,GRN,Hunter Wayne Crow,1
41,LIB,Jaime Andres Diez,2
41,REP,Wayne Christian,220
42,,Over Votes,1
42,,Under Votes,9
42,DEM,Luke Warford,40
42,GRN,Hunter Wayne Crow,4
42,LIB,Jaime Andres Diez,4
42,REP,Wayne Christian,389
43,,Over Votes,0
43,,Under Votes,7
43,DEM,Luke Warford,35
43,GRN,Hunter Wayne Crow,1
43,LIB,Jaime Andres Diez,6
43,REP,Wayne Christian,229
