precinct,party,candidate,votes
11,,Over Votes,0
11,,Under Votes,69
11,DEM,Susan Hays,197
11,REP,Sid Miller,302
12,,Over Votes,0
12,,Under Votes,11
12,DEM,Susan Hays,24
12,REP,Sid Miller,247
21,,Over Votes,1
21,,Under Votes,63
21,DEM,Susan Hays,221
21,REP,Sid Miller,369
22,,Over Votes,0
22,,Under Votes,15
22,DEM,Susan Hays,41
22,REP,Sid Miller,97
31,,Over Votes,0
31,,Under Votes,22
31,DEM,Susan Hays,71
31,REP,Sid Miller,264
32,,Over Votes,0
32,,Under Votes,12
32,DEM,Susan Hays,49
32,REP,Sid Miller,378
41,,Over Votes,0
41,,Under Votes,5
41,DEM,Susan Hays,34
41,REP,Sid Miller,217
42,,Over Votes,0
42,,Under Votes,8
42,DEM,Susan Hays,46
42,REP,Sid Miller,393
43,,Over Votes,0
43,,Under Votes,7
43,DEM,Susan Hays,35
43,REP,Sid Miller,236
