precinct,party,candidate,votes
11,,Over Votes,0
11,,Under Votes,58
11,DEM,Mike Collier,189
11,LIB,Shanna Steele,11
11,REP,Dan Patrick,310
12,,Over Votes,0
12,,Under Votes,10
12,DEM,Mike Collier,22
12,LIB,Shanna Steele,3
12,REP,Dan Patrick,247
21,,Over Votes,0
21,,Under Votes,45
21,DEM,Mike Collier,218
21,LIB,Shanna Steele,16
21,REP,Dan Patrick,375
22,,Over Votes,0
22,,Under Votes,14
22,DEM,Mike Collier,38
22,LIB,Shanna Steele,2
22,REP,Dan Patrick,99
31,,Over Votes,0
31,,Under Votes,14
31,DEM,Mike Collier,65
31,LIB,Shanna Steele,3
31,REP,Dan Patrick,275
32,,Over Votes,0
32,,Under Votes,10
32,DEM,Mike Collier,43
32,LIB,Shanna Steele,5
32,REP,Dan Patrick,381
41,,Over Votes,0
41,,Under Votes,4
41,DEM,Mike Collier,32
41,LIB,Shanna Steele,5
41,REP,Dan Patrick,215
42,,Over Votes,1
42,,Under Votes,7
42,DEM,Mike Collier,42
42,LIB,Shanna Steele,9
42,REP,Dan Patrick,388
43,,Over Votes,0
43,,Under Votes,5
43,DEM,Mike Collier,35
43,LIB,Shanna Steele,3
43,REP,Dan Patrick,235
