precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
palo-pinto:1,7,12,80,27,645,771,0.91%,1.56%,10.38%,3.50%,83.66%
palo-pinto:2,0,0,0,0,16,16,0.00%,0.00%,0.00%,0.00%,100.00%
palo-pinto:3,4,3,85,49,985,1126,0.36%,0.27%,7.55%,4.35%,87.48%
palo-pinto:4,5,4,63,7,575,654,0.76%,0.61%,9.63%,1.07%,87.92%
palo-pinto:5,5,10,196,12,410,633,0.79%,1.58%,30.96%,1.90%,64.77%
palo-pinto:6,17,7,76,35,1000,1135,1.50%,0.62%,6.70%,3.08%,88.11%
palo-pinto:7,7,7,141,38,755,948,0.74%,0.74%,14.87%,4.01%,79.64%
palo-pinto:8,21,18,218,73,1836,2166,0.97%,0.83%,10.06%,3.37%,84.76%
palo-pinto:9,4,1,15,4,370,394,1.02%,0.25%,3.81%,1.02%,93.91%
palo-pinto:11,3,8,89,15,436,551,0.54%,1.45%,16.15%,2.72%,79.13%
palo-pinto:12,6,11,93,15,450,575,1.04%,1.91%,16.17%,2.61%,78.26%
palo-pinto:13,8,23,113,45,769,958,0.84%,2.40%,11.80%,4.70%,80.27%
palo-pinto:14,5,3,52,5,214,279,1.79%,1.08%,18.64%,1.79%,76.70%
palo-pinto:15,11,14,102,52,964,1143,0.96%,1.22%,8.92%,4.55%,84.34%
palo-pinto:16,4,2,23,28,431,488,0.82%,0.41%,4.71%,5.74%,88.32%
palo-pinto:17,9,107,645,29,702,1492,0.60%,7.17%,43.23%,1.94%,47.05%
palo-pinto:18,2,1,23,11,236,273,0.73%,0.37%,8.42%,4.03%,86.45%
palo-pinto:20,3,2,5,8,217,235,1.28%,0.85%,2.13%,3.40%,92.34%
palo-pinto:21,19,65,280,21,855,1240,1.53%,5.24%,22.58%,1.69%,68.95%
palo-pinto:22,8,15,194,61,1104,1382,0.58%,1.09%,14.04%,4.41%,79.88%
palo-pinto:23,105,121,625,68,1995,2914,3.60%,4.15%,21.45%,2.33%,68.46%
palo-pinto:24,10,15,72,5,213,315,3.17%,4.76%,22.86%,1.59%,67.62%
palo-pinto:25,3,16,45,7,161,232,1.29%,6.90%,19.40%,3.02%,69.40%
palo-pinto:26,9,24,65,6,183,287,3.14%,8.36%,22.65%,2.09%,63.76%
palo-pinto:27,27,80,443,69,2097,2716,0.99%,2.95%,16.31%,2.54%,77.21%
palo-pinto:28,2,66,664,67,1291,2090,0.10%,3.16%,31.77%,3.21%,61.77%
palo-pinto:29,21,83,654,28,1224,2010,1.04%,4.13%,32.54%,1.39%,60.90%
palo-pinto:30,20,139,553,30,644,1386,1.44%,10.03%,39.90%,2.16%,46.46%
parker:100,71,92,653,184,4395,5395,1.32%,1.71%,12.10%,3.41%,81.46%
parker:105,45,23,405,132,2524,3129,1.44%,0.74%,12.94%,4.22%,80.66%
parker:110,39,56,478,153,2270,2996,1.30%,1.87%,15.95%,5.11%,75.77%
parker:111,29,68,366,95,1854,2412,1.20%,2.82%,15.17%,3.94%,76.87%
parker:115,50,88,557,178,3374,4247,1.18%,2.07%,13.12%,4.19%,79.44%
parker:120,34,66,436,166,2853,3555,0.96%,1.86%,12.26%,4.67%,80.25%
parker:125,23,66,616,229,3344,4278,0.54%,1.54%,14.40%,5.35%,78.17%
parker:130,62,90,1231,308,4419,6110,1.01%,1.47%,20.15%,5.04%,72.32%
parker:135,27,65,389,145,2033,2659,1.02%,2.44%,14.63%,5.45%,76.46%
parker:140,22,20,201,76,1608,1927,1.14%,1.04%,10.43%,3.94%,83.45%
parker:200,28,85,764,139,2182,3198,0.88%,2.66%,23.89%,4.35%,68.23%
parker:205,29,83,764,117,2270,3263,0.89%,2.54%,23.41%,3.59%,69.57%
parker:210,10,42,338,154,2290,2834,0.35%,1.48%,11.93%,5.43%,80.80%
parker:215,41,67,637,269,4248,5262,0.78%,1.27%,12.11%,5.11%,80.73%
parker:220,3,11,83,37,966,1100,0.27%,1.00%,7.55%,3.36%,87.82%
parker:225,13,35,187,59,1512,1806,0.72%,1.94%,10.35%,3.27%,83.72%
parker:230,13,48,328,119,1837,2345,0.55%,2.05%,13.99%,5.07%,78.34%
parker:235,19,25,186,83,1175,1488,1.28%,1.68%,12.50%,5.58%,78.97%
parker:240,40,40,357,126,1863,2426,1.65%,1.65%,14.72%,5.19%,76.79%
parker:245,19,22,367,77,1507,1992,0.95%,1.10%,18.42%,3.87%,75.65%
parker:250,23,27,151,67,1456,1724,1.33%,1.57%,8.76%,3.89%,84.45%
parker:255,62,186,520,147,2593,3508,1.77%,5.30%,14.82%,4.19%,73.92%
parker:300,16,104,361,95,1987,2563,0.62%,4.06%,14.09%,3.71%,77.53%
parker:305,53,123,520,132,3350,4178,1.27%,2.94%,12.45%,3.16%,80.18%
parker:310,56,130,452,74,2489,3201,1.75%,4.06%,14.12%,2.31%,77.76%
parker:315,179,146,588,229,4725,5867,3.05%,2.49%,10.02%,3.90%,80.54%
parker:320,26,40,359,91,2429,2945,0.88%,1.36%,12.19%,3.09%,82.48%
parker:325,7,16,293,117,2061,2494,0.28%,0.64%,11.75%,4.69%,82.64%
parker:330,24,38,1005,136,2027,3230,0.74%,1.18%,31.11%,4.21%,62.76%
parker:335,43,60,391,182,4807,5483,0.78%,1.09%,7.13%,3.32%,87.67%
parker:340,13,10,117,42,1135,1317,0.99%,0.76%,8.88%,3.19%,86.18%
