precinct,party,candidate,votes
1,,Write-in,0
1,DEM,Joseph R Biden,512
1,GRN,Howie Hawkins,3
1,LIB,Jo Jorgensen,17
1,REP,Donald J Trump,954
10,,Write-in,0
10,DEM,Joseph R Biden,191
10,GRN,Howie Hawkins,2
10,LIB,Jo Jorgensen,4
10,REP,Donald J Trump,601
11,,Write-in,0
11,DEM,Joseph R Biden,134
11,GRN,Howie Hawkins,0
11,LIB,Jo Jorgensen,2
11,REP,Donald J Trump,213
12,,Write-in,0
12,DEM,Joseph R Biden,534
12,GRN,Howie Hawkins,1
12,LIB,Jo Jorgensen,51
12,REP,Donald J Trump,3121
13,,Write-in,0
13,DEM,Joseph R Biden,135
13,GRN,Howie Hawkins,1
13,LIB,Jo Jorgensen,6
13,REP,Donald J Trump,984
14,,Write-in,1
14,DEM,Joseph R Biden,208
14,GRN,Howie Hawkins,1
14,LIB,Jo Jorgensen,12
14,REP,Donald J Trump,776
15,,Write-in,0
15,DEM,Joseph R Biden,79
15,GRN,Howie Hawkins,1
15,LIB,Jo Jorgensen,5
15,REP,Donald J Trump,750
16,,Write-in,0
16,DEM,Joseph R Biden,63
16,GRN,Howie Hawkins,0
16,LIB,Jo Jorgensen,6
16,REP,Donald J Trump,385
17,,Write-in,0
17,DEM,Joseph R Biden,487
17,GRN,Howie Hawkins,2
17,LIB,Jo Jorgensen,8
17,REP,Donald J Trump,578
18,,Write-in,0
18,DEM,Joseph R Biden,114
18,GRN,Howie Hawkins,0
18,LIB,Jo Jorgensen,8
18,REP,Donald J Trump,484
19,,Write-in,0
19,DEM,Joseph R Biden,446
19,GRN,Howie Hawkins,3
19,LIB,Jo Jorgensen,29
19,REP,Donald J Trump,1963
2,,Write-in,2
2,DEM,Joseph R Biden,701
2,GRN,Howie Hawkins,4
2,LIB,Jo Jorgensen,4
2,REP,Donald J Trump,379
20,,Write-in,0
20,DEM,Joseph R Biden,362
20,GRN,Howie Hawkins,4
20,LIB,Jo Jorgensen,15
20,REP,Donald J Trump,1352
21,,Write-in,0
21,DEM,Joseph R Biden,147
21,GRN,Howie Hawkins,0
21,LIB,Jo Jorgensen,7
21,REP,Donald J Trump,378
22,,Write-in,0
22,DEM,Joseph R Biden,613
22,GRN,Howie Hawkins,6
22,LIB,Jo Jorgensen,8
22,REP,Donald J Trump,386
23,,Write-in,0
23,DEM,Joseph R Biden,30
23,GRN,Howie Hawkins,0
23,LIB,Jo Jorgensen,6
23,REP,Donald J Trump,411
24,,Write-in,0
24,DEM,Joseph R Biden,64
24,GRN,Howie Hawkins,1
24,LIB,Jo Jorgensen,3
24,REP,Donald J Trump,371
25,,Write-in,2
25,DEM,Joseph R Biden,393
25,GRN,Howie Hawkins,2
25,LIB,Jo Jorgensen,32
25,REP,Donald J Trump,2280
26,,Write-in,0
26,DEM,Joseph R Biden,80
26,GRN,Howie Hawkins,0
26,LIB,Jo Jorgensen,1
26,REP,Donald J Trump,303
3,,Write-in,0
3,DEM,Joseph R Biden,896
3,GRN,Howie Hawkins,2
3,LIB,Jo Jorgensen,6
3,REP,Donald J Trump,96
4,,Write-in,0
4,DEM,Joseph R Biden,436
4,GRN,Howie Hawkins,1
4,LIB,Jo Jorgensen,7
4,REP,Donald J Trump,673
5,,Write-in,0
5,DEM,Joseph R Biden,135
5,GRN,Howie Hawkins,1
5,LIB,Jo Jorgensen,5
5,REP,Donald J Trump,551
6,,Write-in,2
6,DEM,Joseph R Biden,190
6,GRN,Howie Hawkins,1
6,LIB,Jo Jorgensen,10
6,REP,Donald J Trump,960
7,,Write-in,0
7,DEM,Joseph R Biden,170
7,GRN,Howie Hawkins,1
7,LIB,Jo Jorgensen,7
7,REP,Donald J Trump,459
8,,Write-in,0
8,DEM,Joseph R Biden,524
8,GRN,Howie Hawkins,1
8,LIB,Jo Jorgensen,28
8,REP,Donald J Trump,1283
9,,Write-in,0
9,DEM,Joseph R Biden,264
9,GRN,Howie Hawkins,4
9,LIB,Jo Jorgensen,7
9,REP,Donald J Trump,775
