precinct,party,candidate,votes
101,DEM,Chrysta Castañeda,103
101,GRN,"Katija ""Kat"" Gruene",4
101,LIB,Matt Sterett,20
101,REP,"James ""Jim"" Wright",695
102,DEM,Chrysta Castañeda,160
102,GRN,"Katija ""Kat"" Gruene",4
102,LIB,Matt Sterett,17
102,REP,"James ""Jim"" Wright",711
103,DEM,Chrysta Castañeda,68
103,GRN,"Katija ""Kat"" Gruene",3
103,LIB,Matt Sterett,10
103,REP,"James ""Jim"" Wright",444
104,DEM,Chrysta Castañeda,114
104,GRN,"Katija ""Kat"" Gruene",4
104,LIB,Matt Sterett,11
104,REP,"James ""Jim"" Wright",561
105,DEM,Chrysta Castañeda,127
105,GRN,"Katija ""Kat"" Gruene",3
105,LIB,Matt Sterett,11
105,REP,"James ""Jim"" Wright",297
106,DEM,Chrysta Castañeda,442
106,GRN,"Katija ""Kat"" Gruene",13
106,LIB,Matt Sterett,33
106,REP,"James ""Jim"" Wright",688
107,DEM,Chrysta Castañeda,512
107,GRN,"Katija ""Kat"" Gruene",12
107,LIB,Matt Sterett,51
107,REP,"James ""Jim"" Wright",1299
108,DEM,Chrysta Castañeda,312
108,GRN,"Katija ""Kat"" Gruene",9
108,LIB,Matt Sterett,32
108,REP,"James ""Jim"" Wright",562
109,DEM,Chrysta Castañeda,133
109,GRN,"Katija ""Kat"" Gruene",4
109,LIB,Matt Sterett,15
109,REP,"James ""Jim"" Wright",730
210,DEM,Chrysta Castañeda,100
210,GRN,"Katija ""Kat"" Gruene",4
210,LIB,Matt Sterett,18
210,REP,"James ""Jim"" Wright",373
211,DEM,Chrysta Castañeda,99
211,GRN,"Katija ""Kat"" Gruene",2
211,LIB,Matt Sterett,7
211,REP,"James ""Jim"" Wright",348
212,DEM,Chrysta Castañeda,231
212,GRN,"Katija ""Kat"" Gruene",7
212,LIB,Matt Sterett,23
212,REP,"James ""Jim"" Wright",560
213,DEM,Chrysta Castañeda,75
213,GRN,"Katija ""Kat"" Gruene",5
213,LIB,Matt Sterett,13
213,REP,"James ""Jim"" Wright",606
214,DEM,Chrysta Castañeda,332
214,GRN,"Katija ""Kat"" Gruene",15
214,LIB,Matt Sterett,46
214,REP,"James ""Jim"" Wright",1888
215,DEM,Chrysta Castañeda,781
215,GRN,"Katija ""Kat"" Gruene",26
215,LIB,Matt Sterett,97
215,REP,"James ""Jim"" Wright",3615
216,DEM,Chrysta Castañeda,260
216,GRN,"Katija ""Kat"" Gruene",8
216,LIB,Matt Sterett,36
216,REP,"James ""Jim"" Wright",1370
217,DEM,Chrysta Castañeda,170
217,GRN,"Katija ""Kat"" Gruene",6
217,LIB,Matt Sterett,26
217,REP,"James ""Jim"" Wright",951
318,DEM,Chrysta Castañeda,54
318,GRN,"Katija ""Kat"" Gruene",1
318,LIB,Matt Sterett,14
318,REP,"James ""Jim"" Wright",434
319,DEM,Chrysta Castañeda,156
319,GRN,"Katija ""Kat"" Gruene",17
319,LIB,Matt Sterett,22
319,REP,"James ""Jim"" Wright",1084
320,DEM,Chrysta Castañeda,263
320,GRN,"Katija ""Kat"" Gruene",15
320,LIB,Matt Sterett,20
320,REP,"James ""Jim"" Wright",1193
321,DEM,Chrysta Castañeda,150
321,GRN,"Katija ""Kat"" Gruene",2
321,LIB,Matt Sterett,20
321,REP,"James ""Jim"" Wright",780
322,DEM,Chrysta Castañeda,90
322,GRN,"Katija ""Kat"" Gruene",6
322,LIB,Matt Sterett,13
322,REP,"James ""Jim"" Wright",557
323,DEM,Chrysta Castañeda,273
323,GRN,"Katija ""Kat"" Gruene",10
323,LIB,Matt Sterett,35
323,REP,"James ""Jim"" Wright",1642
324,DEM,Chrysta Castañeda,286
324,GRN,"Katija ""Kat"" Gruene",13
324,LIB,Matt Sterett,39
324,REP,"James ""Jim"" Wright",1070
325,DEM,Chrysta Castañeda,386
325,GRN,"Katija ""Kat"" Gruene",11
325,LIB,Matt Sterett,40
325,REP,"James ""Jim"" Wright",1523
426,DEM,Chrysta Castañeda,68
426,GRN,"Katija ""Kat"" Gruene",5
426,LIB,Matt Sterett,8
426,REP,"James ""Jim"" Wright",254
427,DEM,Chrysta Castañeda,691
427,GRN,"Katija ""Kat"" Gruene",18
427,LIB,Matt Sterett,45
427,REP,"James ""Jim"" Wright",835
428,DEM,Chrysta Castañeda,437
428,GRN,"Katija ""Kat"" Gruene",15
428,LIB,Matt Sterett,44
428,REP,"James ""Jim"" Wright",734
429,DEM,Chrysta Castañeda,66
429,GRN,"Katija ""Kat"" Gruene",2
429,LIB,Matt Sterett,4
429,REP,"James ""Jim"" Wright",235
430,DEM,Chrysta Castañeda,127
430,GRN,"Katija ""Kat"" Gruene",9
430,LIB,Matt Sterett,14
430,REP,"James ""Jim"" Wright",253
431,DEM,Chrysta Castañeda,89
431,GRN,"Katija ""Kat"" Gruene",1
431,LIB,Matt Sterett,5
431,REP,"James ""Jim"" Wright",255
432,DEM,Chrysta Castañeda,50
432,GRN,"Katija ""Kat"" Gruene",0
432,LIB,Matt Sterett,10
432,REP,"James ""Jim"" Wright",498
433,DEM,Chrysta Castañeda,699
433,GRN,"Katija ""Kat"" Gruene",15
433,LIB,Matt Sterett,20
433,REP,"James ""Jim"" Wright",340
434,DEM,Chrysta Castañeda,126
434,GRN,"Katija ""Kat"" Gruene",3
434,LIB,Matt Sterett,22
434,REP,"James ""Jim"" Wright",819
