precinct,party,candidate,votes
101,DEM,Bill Brannon,108
101,REP,Bryan Slaton,695
102,DEM,Bill Brannon,158
102,REP,Bryan Slaton,725
103,DEM,Bill Brannon,73
103,REP,Bryan Slaton,446
104,DEM,Bill Brannon,113
104,REP,Bryan Slaton,575
105,DEM,Bill Brannon,124
105,REP,Bryan Slaton,306
106,DEM,Bill Brannon,448
106,REP,Bryan Slaton,725
107,DEM,Bill Brannon,520
107,REP,Bryan Slaton,1344
108,DEM,Bill Brannon,306
108,REP,Bryan Slaton,594
109,DEM,Bill Brannon,136
109,REP,Bryan Slaton,746
210,DEM,Bill Brannon,103
210,REP,Bryan Slaton,384
211,DEM,Bill Brannon,96
211,REP,Bryan Slaton,360
212,DEM,Bill Brannon,218
212,REP,Bryan Slaton,587
213,DEM,Bill Brannon,80
213,REP,Bryan Slaton,622
214,DEM,Bill Brannon,330
214,REP,Bryan Slaton,1931
215,DEM,Bill Brannon,784
215,REP,Bryan Slaton,3709
216,DEM,Bill Brannon,261
216,REP,Bryan Slaton,1393
217,DEM,Bill Brannon,173
217,REP,Bryan Slaton,971
318,DEM,Bill Brannon,58
318,REP,Bryan Slaton,450
319,DEM,Bill Brannon,158
319,REP,Bryan Slaton,1097
320,DEM,Bill Brannon,259
320,REP,Bryan Slaton,1213
321,DEM,Bill Brannon,150
321,REP,Bryan Slaton,787
322,DEM,Bill Brannon,88
322,REP,Bryan Slaton,573
323,DEM,Bill Brannon,276
323,REP,Bryan Slaton,1652
324,DEM,Bill Brannon,302
324,REP,Bryan Slaton,1106
325,DEM,Bill Brannon,404
325,REP,Bryan Slaton,1536
426,DEM,Bill Brannon,72
426,REP,Bryan Slaton,258
427,DEM,Bill Brannon,713
427,REP,Bryan Slaton,856
428,DEM,Bill Brannon,445
428,REP,Bryan Slaton,764
429,DEM,Bill Brannon,62
429,REP,Bryan Slaton,244
430,DEM,Bill Brannon,124
430,REP,Bryan Slaton,272
431,DEM,Bill Brannon,98
431,REP,Bryan Slaton,250
432,DEM,Bill Brannon,59
432,REP,Bryan Slaton,495
433,DEM,Bill Brannon,694
433,REP,Bryan Slaton,362
434,DEM,Bill Brannon,126
434,REP,Bryan Slaton,832
