precinct,registered,ballots_cast,blank
1A,858,,
1B,2450,,
1C,4921,,
2A,906,,
2B,3753,,
2C,3036,,
2D,141,,
3A,3160,,
3B,4595,,
3C,576,,
4A,1162,,
4B,3120,,
4C,1363,,
4D,2958,,
