Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
12,1212,29,219,1460,0.8301369863,0.0198630137,0.1500000000,Rep,3
13,910,19,156,1085,0.8387096774,0.0175115207,0.1437788018,Rep,3
14,1656,37,418,2111,0.7844623401,0.0175272383,0.1980104216,Rep,3
15,956,18,163,1137,0.8408091469,0.0158311346,0.1433597186,Rep,3
16,1552,45,410,2007,0.7732934728,0.0224215247,0.2042850025,Rep,3
17,167,6,138,311,0.5369774920,0.0192926045,0.4437299035,Rep,1
21,1006,20,303,1329,0.7569601204,0.0150489090,0.2279909707,Rep,3
22,40,4,32,76,0.5263157895,0.0526315789,0.4210526316,Rep,2
23,100,9,106,215,0.4651162791,0.0418604651,0.4930232558,Dem,1
24,216,32,536,784,0.2755102041,0.0408163265,0.6836734694,Dem,3
25,34,2,36,72,0.4722222222,0.0277777778,0.5000000000,Dem,1
26,981,68,1016,2065,0.4750605327,0.0329297821,0.4920096852,Dem,1
27,59,14,623,696,0.0847701149,0.0201149425,0.8951149425,Dem,3
30,93,17,195,305,0.3049180328,0.0557377049,0.6393442623,Dem,3
31,184,16,210,410,0.4487804878,0.0390243902,0.5121951220,Dem,1
32,1011,89,1181,2281,0.4432266550,0.0390179746,0.5177553705,Dem,1
33,2260,117,1275,3652,0.6188389923,0.0320372399,0.3491237678,Rep,2
34,48,3,50,101,0.4752475248,0.0297029703,0.4950495050,Dem,1
41,367,19,318,704,0.5213068182,0.0269886364,0.4517045455,Rep,1
42,761,27,384,1172,0.6493174061,0.0230375427,0.3276450512,Rep,3
43,758,16,217,991,0.7648839556,0.0161453078,0.2189707366,Rep,3
44,1135,16,186,1337,0.8489154824,0.0119670905,0.1391174271,Rep,3
45,542,12,87,641,0.8455538222,0.0187207488,0.1357254290,Rep,3
46,605,9,128,742,0.8153638814,0.0121293801,0.1725067385,Rep,3
47,661,10,69,740,0.8932432432,0.0135135135,0.0932432432,Rep,3
