precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,21,79,636,18,1036,1790,1.17%,4.41%,35.53%,1.01%,57.88%
2,1,5,59,2,235,302,0.33%,1.66%,19.54%,0.66%,77.81%
3,14,71,543,29,1050,1707,0.82%,4.16%,31.81%,1.70%,61.51%
4,9,50,331,8,402,800,1.12%,6.25%,41.38%,1.00%,50.25%
25,16,805,1592,0,1127,3535,0.45%,22.77%,45.04%,0.00%,31.88%
46,10,62,293,13,478,856,1.17%,7.24%,34.23%,1.52%,55.84%
