precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,13
101,,Write-in,1
101,DEM,Jay Kleberg,211
101,GRN,"Alfred Molison, Jr.",5
101,REP,Dawn Buckingham,525
104,,Over Votes,1
104,,Under Votes,18
104,,Write-in,0
104,DEM,Jay Kleberg,454
104,GRN,"Alfred Molison, Jr.",9
104,REP,Dawn Buckingham,308
109,,Over Votes,0
109,,Under Votes,16
109,,Write-in,0
109,DEM,Jay Kleberg,101
109,GRN,"Alfred Molison, Jr.",3
109,REP,Dawn Buckingham,562
115,,Over Votes,0
115,,Under Votes,13
115,,Write-in,0
115,DEM,Jay Kleberg,105
115,GRN,"Alfred Molison, Jr.",3
115,REP,Dawn Buckingham,450
117,,Over Votes,0
117,,Under Votes,1
117,,Write-in,0
117,DEM,Jay Kleberg,17
117,GRN,"Alfred Molison, Jr.",0
117,REP,Dawn Buckingham,6
121,,Over Votes,0
121,,Under Votes,2
121,,Write-in,0
121,DEM,Jay Kleberg,12
121,GRN,"Alfred Molison, Jr.",1
121,REP,Dawn Buckingham,36
202,,Over Votes,0
202,,Under Votes,2
202,,Write-in,0
202,DEM,Jay Kleberg,0
202,GRN,"Alfred Molison, Jr.",0
202,REP,Dawn Buckingham,3
203,,Over Votes,0
203,,Under Votes,26
203,,Write-in,0
203,DEM,Jay Kleberg,204
203,GRN,"Alfred Molison, Jr.",13
203,REP,Dawn Buckingham,1031
205,,Over Votes,0
205,,Under Votes,53
205,,Write-in,0
205,DEM,Jay Kleberg,329
205,GRN,"Alfred Molison, Jr.",11
205,REP,Dawn Buckingham,1151
208,,Over Votes,0
208,,Under Votes,29
208,,Write-in,0
208,DEM,Jay Kleberg,117
208,GRN,"Alfred Molison, Jr.",7
208,REP,Dawn Buckingham,839
307,,Over Votes,0
307,,Under Votes,31
307,,Write-in,1
307,DEM,Jay Kleberg,229
307,GRN,"Alfred Molison, Jr.",13
307,REP,Dawn Buckingham,806
311,,Over Votes,0
311,,Under Votes,13
311,,Write-in,0
311,DEM,Jay Kleberg,105
311,GRN,"Alfred Molison, Jr.",10
311,REP,Dawn Buckingham,638
312,,Over Votes,0
312,,Under Votes,17
312,,Write-in,0
312,DEM,Jay Kleberg,90
312,GRN,"Alfred Molison, Jr.",6
312,REP,Dawn Buckingham,686
320,,Over Votes,0
320,,Under Votes,41
320,,Write-in,0
320,DEM,Jay Kleberg,140
320,GRN,"Alfred Molison, Jr.",5
320,REP,Dawn Buckingham,1082
406,,Over Votes,0
406,,Under Votes,21
406,,Write-in,0
406,DEM,Jay Kleberg,215
406,GRN,"Alfred Molison, Jr.",12
406,REP,Dawn Buckingham,703
410,,Over Votes,0
410,,Under Votes,18
410,,Write-in,0
410,DEM,Jay Kleberg,114
410,GRN,"Alfred Molison, Jr.",5
410,REP,Dawn Buckingham,674
413,,Over Votes,1
413,,Under Votes,23
413,,Write-in,1
413,DEM,Jay Kleberg,124
413,GRN,"Alfred Molison, Jr.",8
413,REP,Dawn Buckingham,998
418,,Over Votes,0
418,,Under Votes,6
418,,Write-in,0
418,DEM,Jay Kleberg,79
418,GRN,"Alfred Molison, Jr.",5
418,REP,Dawn Buckingham,225
419,,Over Votes,0
419,,Under Votes,8
419,,Write-in,0
419,DEM,Jay Kleberg,72
419,GRN,"Alfred Molison, Jr.",4
419,REP,Dawn Buckingham,213
