precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,19
101,DEM,Robert Johnson,200
101,REP,"Jesse F. McClure, III",536
104,,Over Votes,0
104,,Under Votes,21
104,DEM,Robert Johnson,463
104,REP,"Jesse F. McClure, III",306
109,,Over Votes,0
109,,Under Votes,18
109,DEM,Robert Johnson,89
109,REP,"Jesse F. McClure, III",575
115,,Over Votes,0
115,,Under Votes,19
115,DEM,Robert Johnson,97
115,REP,"Jesse F. McClure, III",455
117,,Over Votes,0
117,,Under Votes,0
117,DEM,Robert Johnson,18
117,REP,"Jesse F. McClure, III",6
121,,Over Votes,0
121,,Under Votes,3
121,DEM,Robert Johnson,11
121,REP,"Jesse F. McClure, III",37
202,,Over Votes,0
202,,Under Votes,2
202,DEM,Robert Johnson,0
202,REP,"Jesse F. McClure, III",3
203,,Over Votes,0
203,,Under Votes,41
203,DEM,Robert Johnson,200
203,REP,"Jesse F. McClure, III",1033
205,,Over Votes,0
205,,Under Votes,68
205,DEM,Robert Johnson,302
205,REP,"Jesse F. McClure, III",1174
208,,Over Votes,0
208,,Under Votes,40
208,DEM,Robert Johnson,104
208,REP,"Jesse F. McClure, III",848
307,,Over Votes,0
307,,Under Votes,41
307,DEM,Robert Johnson,222
307,REP,"Jesse F. McClure, III",817
311,,Over Votes,0
311,,Under Votes,19
311,DEM,Robert Johnson,100
311,REP,"Jesse F. McClure, III",647
312,,Over Votes,0
312,,Under Votes,27
312,DEM,Robert Johnson,87
312,REP,"Jesse F. McClure, III",685
320,,Over Votes,0
320,,Under Votes,44
320,DEM,Robert Johnson,133
320,REP,"Jesse F. McClure, III",1091
406,,Over Votes,0
406,,Under Votes,33
406,DEM,Robert Johnson,219
406,REP,"Jesse F. McClure, III",699
410,,Over Votes,0
410,,Under Votes,20
410,DEM,Robert Johnson,106
410,REP,"Jesse F. McClure, III",685
413,,Over Votes,0
413,,Under Votes,29
413,DEM,Robert Johnson,119
413,REP,"Jesse F. McClure, III",1007
418,,Over Votes,0
418,,Under Votes,10
418,DEM,Robert Johnson,83
418,REP,"Jesse F. McClure, III",222
419,,Over Votes,0
419,,Under Votes,10
419,DEM,Robert Johnson,76
419,REP,"Jesse F. McClure, III",211
