precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,12
101,DEM,Susan Hays,213
101,REP,Sid Miller,530
104,,Over Votes,0
104,,Under Votes,19
104,DEM,Susan Hays,463
104,REP,Sid Miller,308
109,,Over Votes,0
109,,Under Votes,15
109,DEM,Susan Hays,92
109,REP,Sid Miller,575
115,,Over Votes,0
115,,Under Votes,12
115,DEM,Susan Hays,100
115,REP,Sid Miller,459
117,,Over Votes,0
117,,Under Votes,0
117,DEM,Susan Hays,18
117,REP,Sid Miller,6
121,,Over Votes,0
121,,Under Votes,2
121,DEM,Susan Hays,15
121,REP,Sid Miller,34
202,,Over Votes,0
202,,Under Votes,2
202,DEM,Susan Hays,0
202,REP,Sid Miller,3
203,,Over Votes,0
203,,Under Votes,17
203,DEM,Susan Hays,221
203,REP,Sid Miller,1036
205,,Over Votes,0
205,,Under Votes,52
205,DEM,Susan Hays,332
205,REP,Sid Miller,1160
208,,Over Votes,0
208,,Under Votes,26
208,DEM,Susan Hays,117
208,REP,Sid Miller,849
307,,Over Votes,0
307,,Under Votes,26
307,DEM,Susan Hays,249
307,REP,Sid Miller,805
311,,Over Votes,0
311,,Under Votes,14
311,DEM,Susan Hays,96
311,REP,Sid Miller,656
312,,Over Votes,0
312,,Under Votes,17
312,DEM,Susan Hays,93
312,REP,Sid Miller,689
320,,Over Votes,0
320,,Under Votes,29
320,DEM,Susan Hays,149
320,REP,Sid Miller,1090
406,,Over Votes,0
406,,Under Votes,21
406,DEM,Susan Hays,223
406,REP,Sid Miller,707
410,,Over Votes,0
410,,Under Votes,13
410,DEM,Susan Hays,106
410,REP,Sid Miller,692
413,,Over Votes,0
413,,Under Votes,20
413,DEM,Susan Hays,133
413,REP,Sid Miller,1002
418,,Over Votes,0
418,,Under Votes,4
418,DEM,Susan Hays,86
418,REP,Sid Miller,225
419,,Over Votes,0
419,,Under Votes,11
419,DEM,Susan Hays,76
419,REP,Sid Miller,210
