precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,10
101,DEM,Mike Collier,217
101,LIB,Shanna Steele,9
101,REP,Dan Patrick,519
104,,Over Votes,0
104,,Under Votes,14
104,DEM,Mike Collier,455
104,LIB,Shanna Steele,20
104,REP,Dan Patrick,301
109,,Over Votes,0
109,,Under Votes,13
109,DEM,Mike Collier,106
109,LIB,Shanna Steele,9
109,REP,Dan Patrick,554
115,,Over Votes,0
115,,Under Votes,10
115,DEM,Mike Collier,110
115,LIB,Shanna Steele,8
115,REP,Dan Patrick,443
117,,Over Votes,0
117,,Under Votes,1
117,DEM,Mike Collier,17
117,LIB,Shanna Steele,0
117,REP,Dan Patrick,6
121,,Over Votes,0
121,,Under Votes,1
121,DEM,Mike Collier,13
121,LIB,Shanna Steele,1
121,REP,Dan Patrick,36
202,,Over Votes,0
202,,Under Votes,1
202,DEM,Mike Collier,0
202,LIB,Shanna Steele,0
202,REP,Dan Patrick,4
203,,Over Votes,0
203,,Under Votes,14
203,DEM,Mike Collier,231
203,LIB,Shanna Steele,32
203,REP,Dan Patrick,997
205,,Over Votes,0
205,,Under Votes,34
205,DEM,Mike Collier,356
205,LIB,Shanna Steele,47
205,REP,Dan Patrick,1107
208,,Over Votes,0
208,,Under Votes,22
208,DEM,Mike Collier,129
208,LIB,Shanna Steele,20
208,REP,Dan Patrick,821
307,,Over Votes,0
307,,Under Votes,14
307,DEM,Mike Collier,259
307,LIB,Shanna Steele,32
307,REP,Dan Patrick,775
311,,Over Votes,0
311,,Under Votes,7
311,DEM,Mike Collier,108
311,LIB,Shanna Steele,29
311,REP,Dan Patrick,622
312,,Over Votes,0
312,,Under Votes,9
312,DEM,Mike Collier,97
312,LIB,Shanna Steele,16
312,REP,Dan Patrick,677
320,,Over Votes,0
320,,Under Votes,22
320,DEM,Mike Collier,170
320,LIB,Shanna Steele,13
320,REP,Dan Patrick,1063
406,,Over Votes,1
406,,Under Votes,8
406,DEM,Mike Collier,246
406,LIB,Shanna Steele,25
406,REP,Dan Patrick,671
410,,Over Votes,0
410,,Under Votes,10
410,DEM,Mike Collier,125
410,LIB,Shanna Steele,10
410,REP,Dan Patrick,666
413,,Over Votes,0
413,,Under Votes,14
413,DEM,Mike Collier,163
413,LIB,Shanna Steele,22
413,REP,Dan Patrick,956
418,,Over Votes,0
418,,Under Votes,3
418,DEM,Mike Collier,86
418,LIB,Shanna Steele,10
418,REP,Dan Patrick,216
419,,Over Votes,0
419,,Under Votes,2
419,DEM,Mike Collier,80
419,LIB,Shanna Steele,10
419,REP,Dan Patrick,205
