precinct,party,candidate,votes
1,,Rejected write-ins,15
1,,Shirley Brandon,33
1,,Unassigned write-ins,0
1,REP,Fritz Faulkner,1417
10,,Rejected write-ins,4
10,,Shirley Brandon,2
10,,Unassigned write-ins,0
10,REP,Fritz Faulkner,319
11,,Rejected write-ins,6
11,,Shirley Brandon,10
11,,Unassigned write-ins,0
11,REP,Fritz Faulkner,331
2,,Rejected write-ins,18
2,,Shirley Brandon,18
2,,Unassigned write-ins,0
2,REP,Fritz Faulkner,1416
3,,Rejected write-ins,1
3,,Shirley Brandon,3
3,,Unassigned write-ins,0
3,REP,Fritz Faulkner,480
4,,Rejected write-ins,3
4,,Shirley Brandon,12
4,,Unassigned write-ins,0
4,REP,Fritz Faulkner,353
5,,Rejected write-ins,12
5,,Shirley Brandon,20
5,,Unassigned write-ins,0
5,REP,Fritz Faulkner,924
6,,Rejected write-ins,13
6,,Shirley Brandon,14
6,,Unassigned write-ins,0
6,REP,Fritz Faulkner,1175
7,,Rejected write-ins,11
7,,Shirley Brandon,22
7,,Unassigned write-ins,0
7,REP,Fritz Faulkner,1126
8,,Rejected write-ins,6
8,,Shirley Brandon,2
8,,Unassigned write-ins,0
8,REP,Fritz Faulkner,595
9,,Rejected write-ins,6
9,,Shirley Brandon,5
9,,Unassigned write-ins,0
9,REP,Fritz Faulkner,317
