precinct,party,candidate,votes
1,DEM,Bob Mabry,273
1,REP,Jay Wright,1325
10,DEM,Bob Mabry,49
10,REP,Jay Wright,307
11,DEM,Bob Mabry,88
11,REP,Jay Wright,289
2,DEM,Bob Mabry,270
2,REP,Jay Wright,1310
3,DEM,Bob Mabry,76
3,REP,Jay Wright,435
4,DEM,Bob Mabry,28
4,REP,Jay Wright,361
5,DEM,Bob Mabry,107
5,REP,Jay Wright,924
6,DEM,Bob Mabry,187
6,REP,Jay Wright,1120
7,DEM,Bob Mabry,274
7,REP,Jay Wright,1001
8,DEM,Bob Mabry,119
8,REP,Jay Wright,530
9,DEM,Bob Mabry,41
9,REP,Jay Wright,295
