precinct,party,candidate,votes
1,DEM,Luke Warford,268
1,GRN,Hunter Wayne Crow,6
1,LIB,Jaime Andres Diez,27
1,REP,Wayne Christian,1305
10,DEM,Luke Warford,45
10,GRN,Hunter Wayne Crow,3
10,LIB,Jaime Andres Diez,11
10,REP,Wayne Christian,302
11,DEM,Luke Warford,83
11,GRN,Hunter Wayne Crow,3
11,LIB,Jaime Andres Diez,8
11,REP,Wayne Christian,287
2,DEM,Luke Warford,257
2,GRN,Hunter Wayne Crow,13
2,LIB,Jaime Andres Diez,22
2,REP,Wayne Christian,1297
3,DEM,Luke Warford,74
3,GRN,Hunter Wayne Crow,4
3,LIB,Jaime Andres Diez,10
3,REP,Wayne Christian,425
4,DEM,Luke Warford,23
4,GRN,Hunter Wayne Crow,4
4,LIB,Jaime Andres Diez,6
4,REP,Wayne Christian,361
5,DEM,Luke Warford,107
5,GRN,Hunter Wayne Crow,9
5,LIB,Jaime Andres Diez,10
5,REP,Wayne Christian,906
6,DEM,Luke Warford,179
6,GRN,Hunter Wayne Crow,8
6,LIB,Jaime Andres Diez,18
6,REP,Wayne Christian,1107
7,DEM,Luke Warford,264
7,GRN,Hunter Wayne Crow,4
7,LIB,Jaime Andres Diez,14
7,REP,Wayne Christian,1005
8,DEM,Luke Warford,113
8,GRN,Hunter Wayne Crow,3
8,LIB,Jaime Andres Diez,5
8,REP,Wayne Christian,533
9,DEM,Luke Warford,40
9,GRN,Hunter Wayne Crow,2
9,LIB,Jaime Andres Diez,1
9,REP,Wayne Christian,295
