precinct,registered,ballots_cast,blank
collin:106,1937,1003,0
collin:113,3416,1506,0
collin:114,2533,1396,0
collin:128,3071,1999,0
collin:133,2855,1177,0
collin:141,3457,2026,0
collin:145,1731,896,1
collin:151,1772,893,0
collin:158,2781,1427,0
collin:159,3284,1445,1
collin:165,934,557,0
collin:166,4174,2127,5
collin:168,1923,1113,1
collin:174,4497,2129,1
collin:175,1978,1116,0
collin:179,4634,3237,0
collin:191,603,227,0
collin:192,3404,1841,1
collin:193,1193,604,0
collin:194,31,17,0
collin:195,916,541,0
collin:196,1904,994,0
collin:210,1661,914,1
collin:227,4310,2285,1
collin:228,5265,2155,0
collin:233,1922,968,0
collin:237,2253,1011,0
collin:241,1507,870,3
collin:243,1517,915,0
collin:247,2148,1364,0
collin:25,3943,2150,8
collin:27,2741,1317,0
collin:33,5001,2743,0
collin:35,1733,887,0
collin:41,4334,2545,0
collin:42,1914,979,0
collin:47,2594,1391,0
collin:50,3099,1174,0
collin:51,1727,645,0
collin:59,4025,2078,0
collin:6,1616,744,1
collin:60,2967,1792,0
collin:61,1662,994,0
collin:7,1549,790,0
collin:8,3617,1659,1
collin:80,3640,1854,0
collin:82,2983,1390,0
collin:83,4036,2063,0
collin:95,3101,1614,2
