precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
brown:101,48,162,792,50,2744,3796,1.26%,4.27%,20.86%,1.32%,72.29%
brown:105,21,93,426,48,1839,2427,0.87%,3.83%,17.55%,1.98%,75.77%
brown:109,6,10,32,5,341,394,1.52%,2.54%,8.12%,1.27%,86.55%
brown:113,24,327,908,61,2606,3926,0.61%,8.33%,23.13%,1.55%,66.38%
brown:202,17,194,720,67,1546,2544,0.67%,7.63%,28.30%,2.63%,60.77%
brown:204,58,434,1395,61,1723,3671,1.58%,11.82%,38.00%,1.66%,46.94%
brown:212,0,17,125,27,816,985,0.00%,1.73%,12.69%,2.74%,82.84%
brown:214,4,14,77,38,979,1112,0.36%,1.26%,6.92%,3.42%,88.04%
brown:215,0,10,9,10,275,304,0.00%,3.29%,2.96%,3.29%,90.46%
brown:303,34,130,598,64,1502,2328,1.46%,5.58%,25.69%,2.75%,64.52%
brown:306,57,57,364,80,2211,2769,2.06%,2.06%,13.15%,2.89%,79.85%
brown:307,7,12,138,19,731,907,0.77%,1.32%,15.21%,2.09%,80.60%
brown:308,5,5,55,33,617,715,0.70%,0.70%,7.69%,4.62%,86.29%
brown:316,3,3,27,5,252,290,1.03%,1.03%,9.31%,1.72%,86.90%
brown:318,34,61,438,105,2093,2731,1.24%,2.23%,16.04%,3.84%,76.64%
brown:410,30,133,639,123,2682,3607,0.83%,3.69%,17.72%,3.41%,74.36%
brown:411,21,151,1068,41,1336,2617,0.80%,5.77%,40.81%,1.57%,51.05%
brown:417,13,68,400,112,2379,2972,0.44%,2.29%,13.46%,3.77%,80.05%
comanche:1,26,19,760,51,1636,2492,1.04%,0.76%,30.50%,2.05%,65.65%
comanche:2,17,36,1184,76,1629,2942,0.58%,1.22%,40.24%,2.58%,55.37%
comanche:4,0,1,21,4,108,134,0.00%,0.75%,15.67%,2.99%,80.60%
comanche:5,3,5,251,19,737,1015,0.30%,0.49%,24.73%,1.87%,72.61%
comanche:6,0,8,153,16,311,488,0.00%,1.64%,31.35%,3.28%,63.73%
comanche:7,1,4,225,6,360,596,0.17%,0.67%,37.75%,1.01%,60.40%
comanche:9,0,5,81,4,216,306,0.00%,1.63%,26.47%,1.31%,70.59%
comanche:10,1,4,128,17,544,694,0.14%,0.58%,18.44%,2.45%,78.39%
comanche:11,0,9,185,36,559,789,0.00%,1.14%,23.45%,4.56%,70.85%
comanche:12,8,32,755,71,2109,2975,0.27%,1.08%,25.38%,2.39%,70.89%
comanche:13,1,1,40,8,280,330,0.30%,0.30%,12.12%,2.42%,84.85%
comanche:14,1,0,17,7,135,160,0.62%,0.00%,10.62%,4.38%,84.38%
comanche:15,4,1,62,20,468,555,0.72%,0.18%,11.17%,3.60%,84.32%
comanche:16,0,2,5,6,105,118,0.00%,1.69%,4.24%,5.08%,88.98%
cooke:1,5,4,39,10,345,403,1.24%,0.99%,9.68%,2.48%,85.61%
cooke:2,46,515,2545,156,2307,5569,0.83%,9.25%,45.70%,2.80%,41.43%
cooke:3,12,4,79,22,736,853,1.41%,0.47%,9.26%,2.58%,86.28%
cooke:4,2,6,49,20,399,476,0.42%,1.26%,10.29%,4.20%,83.82%
cooke:6,8,30,224,162,2567,2991,0.27%,1.00%,7.49%,5.42%,85.82%
cooke:7,15,86,283,113,1950,2447,0.61%,3.51%,11.57%,4.62%,79.69%
cooke:8,4,26,158,95,1173,1456,0.27%,1.79%,10.85%,6.52%,80.56%
cooke:10,18,18,177,111,2137,2461,0.73%,0.73%,7.19%,4.51%,86.83%
cooke:11,32,77,1144,189,2746,4188,0.76%,1.84%,27.32%,4.51%,65.57%
cooke:12,8,9,119,76,1236,1448,0.55%,0.62%,8.22%,5.25%,85.36%
cooke:17,1,3,14,22,508,548,0.18%,0.55%,2.55%,4.01%,92.70%
cooke:18,11,12,137,110,2099,2369,0.46%,0.51%,5.78%,4.64%,88.60%
cooke:1C,145,518,2161,194,4283,7301,1.99%,7.09%,29.60%,2.66%,58.66%
cooke:21,16,12,63,51,1628,1770,0.90%,0.68%,3.56%,2.88%,91.98%
cooke:22,16,18,61,104,2055,2254,0.71%,0.80%,2.71%,4.61%,91.17%
cooke:33,7,4,46,25,548,630,1.11%,0.63%,7.30%,3.97%,86.98%
cooke:4C,100,345,1220,152,2687,4504,2.22%,7.66%,27.09%,3.37%,59.66%
eastland:1,52,121,866,95,3171,4305,1.21%,2.81%,20.12%,2.21%,73.66%
eastland:2,3,6,72,9,432,522,0.57%,1.15%,13.79%,1.72%,82.76%
eastland:3,33,125,525,51,1952,2686,1.23%,4.65%,19.55%,1.90%,72.67%
eastland:4,1,5,68,9,312,395,0.25%,1.27%,17.22%,2.28%,78.99%
eastland:5,4,12,394,32,718,1160,0.34%,1.03%,33.97%,2.76%,61.90%
eastland:6,2,5,86,11,400,504,0.40%,0.99%,17.06%,2.18%,79.37%
eastland:7,34,40,305,81,2473,2933,1.16%,1.36%,10.40%,2.76%,84.32%
eastland:8,39,177,577,170,3600,4563,0.85%,3.88%,12.65%,3.73%,78.90%
eastland:9,1,6,41,14,595,657,0.15%,0.91%,6.24%,2.13%,90.56%
jack:1,19,287,767,30,1742,2845,0.67%,10.09%,26.96%,1.05%,61.23%
jack:2,14,12,159,35,1359,1579,0.89%,0.76%,10.07%,2.22%,86.07%
jack:3,4,13,79,2,198,296,1.35%,4.39%,26.69%,0.68%,66.89%
jack:4,3,7,115,36,861,1022,0.29%,0.68%,11.25%,3.52%,84.25%
jack:5,7,3,59,14,699,782,0.90%,0.38%,7.54%,1.79%,89.39%
jack:6,25,28,342,54,1499,1948,1.28%,1.44%,17.56%,2.77%,76.95%
lampasas:1,145,356,495,96,1902,2994,4.84%,11.89%,16.53%,3.21%,63.53%
lampasas:2,83,97,796,164,3750,4890,1.70%,1.98%,16.28%,3.35%,76.69%
lampasas:3,54,120,1260,110,2398,3942,1.37%,3.04%,31.96%,2.79%,60.83%
lampasas:4,36,47,248,51,1303,1685,2.14%,2.79%,14.72%,3.03%,77.33%
lampasas:5,7,15,51,18,618,709,0.99%,2.12%,7.19%,2.54%,87.17%
lampasas:6,8,8,89,18,484,607,1.32%,1.32%,14.66%,2.97%,79.74%
lampasas:7,10,34,437,50,772,1303,0.77%,2.61%,33.54%,3.84%,59.25%
lampasas:8,80,239,450,115,2139,3023,2.65%,7.91%,14.89%,3.80%,70.76%
lampasas:9,89,163,353,103,1766,2474,3.60%,6.59%,14.27%,4.16%,71.38%
mills:1,5,8,224,25,877,1139,0.44%,0.70%,19.67%,2.19%,77.00%
