precinct,registered,ballots_cast,blank
travis:102,1354,872,
travis:103,1740,1183,
travis:104,1424,990,
travis:108,1852,1270,
travis:109,2851,2045,
travis:111,5375,3770,
travis:112,2417,1536,
travis:113,10387,6724,
travis:118,925,434,
travis:130,2420,1674,
travis:133,2806,1974,
travis:135,8935,7068,
travis:139,4681,2526,
travis:140,2457,1475,
travis:142,1660,1010,
travis:149,2330,1651,
travis:152,4276,3100,
travis:156,8178,5150,
travis:164,2643,1283,
travis:200,6892,4739,
travis:202,4149,2846,
travis:205,3524,2306,
travis:206,2236,1356,
travis:207,6156,4222,
travis:208,5943,2990,
travis:209,1511,819,
travis:210,1852,1562,
travis:211,2472,1652,
travis:214,2822,2372,
travis:216,3446,1889,
travis:217,2704,1760,
travis:218,8474,5677,
travis:220,1945,1640,
travis:222,3405,2195,
travis:223,874,479,
travis:224,287,136,
travis:226,3290,2156,
travis:228,2350,1730,
travis:229,2236,1627,
travis:231,2984,2533,
travis:235,3854,2803,
travis:236,3548,2824,
travis:237,2236,1933,
travis:238,3210,2488,
travis:239,2638,2223,
travis:240,1182,974,
travis:241,2345,1866,
travis:242,7094,5557,
travis:243,2103,1670,
travis:244,5054,3683,
travis:245,1540,1056,
travis:246,2056,1619,
travis:247,858,725,
travis:248,2980,2153,
travis:249,3415,2706,
travis:250,6510,4956,
travis:251,3712,2847,
travis:252,3077,2313,
travis:253,3231,2696,
travis:254,3684,2582,
travis:256,2284,1946,
travis:258,2992,2171,
travis:259,3110,2450,
travis:260,2212,1220,
travis:262,5395,3950,
travis:263,3475,2557,
travis:266,559,457,
travis:267,1830,1304,
travis:268,1477,991,
travis:273,3431,2788,
travis:274,3720,2297,
travis:275,4358,2945,
travis:277,9760,5660,
travis:301,1713,1318,
travis:302,3986,3262,
travis:304,4586,3667,
travis:305,8,7,
travis:307,1484,1219,
travis:309,3090,2417,
travis:310,7690,5829,
travis:311,7304,4220,
travis:313,542,322,
travis:315,4536,3687,
travis:317,3105,2576,
travis:318,1019,813,
travis:321,797,601,
travis:323,2720,1897,
travis:325,215,101,
travis:326,2671,2250,
travis:327,3138,2641,
travis:328,4617,3284,
travis:329,7295,4434,
travis:330,3307,2723,
travis:331,2958,2387,
travis:332,3225,2556,
travis:333,3255,2615,
travis:334,3288,2698,
travis:335,2857,2198,
travis:336,2353,1926,
travis:337,4627,3671,
travis:338,5787,4654,
travis:339,2073,1655,
travis:340,4660,3309,
travis:341,513,370,
travis:342,5541,4209,
travis:343,4481,2497,
travis:344,2073,1550,
travis:347,3018,2350,
travis:349,6233,4792,
travis:350,5014,3736,
travis:351,2275,1571,
travis:352,4131,3028,
travis:356,2551,1679,
travis:357,665,541,
travis:358,5523,4077,
travis:360,4887,3747,
travis:362,3155,2542,
travis:363,1653,1395,
travis:364,3916,3249,
travis:366,5353,4394,
travis:367,7244,6091,
travis:408,4201,3073,
travis:409,2513,1786,
travis:410,4215,2703,
travis:411,2895,1975,
travis:412,179,113,
travis:414,4862,3374,
travis:415,1418,1049,
travis:416,843,576,
travis:419,628,448,
travis:421,3317,2378,
travis:422,2634,1882,
travis:424,3323,2217,
travis:425,785,565,
travis:428,2162,1517,
travis:430,1827,1158,
travis:433,3591,2219,
travis:435,6850,4954,
travis:437,2820,2028,
travis:441,5198,3438,
travis:442,1945,1256,
travis:446,1228,864,
travis:447,4881,3212,
travis:451,4219,2696,
travis:454,2515,1757,
travis:458,4336,3187,
travis:460,3976,2844,
travis:461,6260,4518,
travis:463,4151,3053,
