precinct,party,candidate,votes
1,DEM,Elizabeth Davis Frizell,407
1,REP,Bert Richardson,309
10,DEM,Elizabeth Davis Frizell,187
10,REP,Bert Richardson,333
2,DEM,Elizabeth Davis Frizell,268
2,REP,Bert Richardson,134
3,DEM,Elizabeth Davis Frizell,281
3,REP,Bert Richardson,97
4,DEM,Elizabeth Davis Frizell,360
4,REP,Bert Richardson,418
5,DEM,Elizabeth Davis Frizell,102
5,REP,Bert Richardson,309
6,DEM,Elizabeth Davis Frizell,107
6,REP,Bert Richardson,286
8,DEM,Elizabeth Davis Frizell,340
8,REP,Bert Richardson,239
9,DEM,Elizabeth Davis Frizell,283
9,REP,Bert Richardson,225
