precinct,registered,ballots_cast,blank
ellis:1001,2323,814,
ellis:1002,169,103,
ellis:1003,2608,1289,
ellis:1004,19,15,
ellis:1005,3648,2059,
ellis:1006,4020,2051,
ellis:1007,2054,1107,
ellis:1008,155,64,
ellis:1009,3478,1704,
ellis:1010,2133,1101,
ellis:1011,2917,1454,
ellis:1012,3683,1527,
ellis:1013,1906,926,
ellis:1014,1921,1183,
ellis:1015,3118,1427,
ellis:1016,1946,518,
ellis:1017,2905,1379,
ellis:1018,2570,812,
ellis:1019,2447,1270,
ellis:1020,1882,968,
ellis:1021,1498,840,
ellis:1022,3182,1531,
ellis:1023,0,0,
ellis:1024,2211,1021,
ellis:1025,2843,1375,
ellis:1026,2690,1186,
ellis:1027,2852,1580,
ellis:1028,2815,1524,
ellis:1029,685,316,
ellis:1030,2012,965,
ellis:1031,702,356,
ellis:1032,3639,2172,
ellis:1033,2248,1385,
ellis:1034,4186,2418,
ellis:1035,1936,798,
ellis:1036,3754,1990,
ellis:1037,1940,1081,
ellis:1038,4365,2692,
ellis:1039,3731,1765,
ellis:1040,389,252,
ellis:1041,2686,1672,
ellis:1042,422,285,
ellis:1043,3954,2314,
ellis:1044,617,367,
ellis:1045,157,107,
ellis:1046,435,270,
ellis:1047,373,198,
ellis:1048,2115,1210,
ellis:1049,648,380,
ellis:1050,3637,1782,
ellis:1051,3459,1648,
ellis:1052,2620,1420,
ellis:1053,2191,1299,
ellis:1054,3101,1486,
ellis:1055,2926,1856,
ellis:1056,2896,1779,
ellis:1057,3352,1945,
ellis:1058,1418,643,
ellis:1059,757,400,
