precinct,party,candidate,votes
1001,,OVER VOTES,0
1001,,UNDER VOTES,8
1001,DEM,Robert Johnson,84
1001,REP,"Jesse F. McClure, III",154
1002,,OVER VOTES,0
1002,,UNDER VOTES,14
1002,DEM,Robert Johnson,199
1002,REP,"Jesse F. McClure, III",267
1003,,OVER VOTES,0
1003,,UNDER VOTES,34
1003,DEM,Robert Johnson,596
1003,REP,"Jesse F. McClure, III",977
1004,,OVER VOTES,0
1004,,UNDER VOTES,47
1004,DEM,Robert Johnson,653
1004,REP,"Jesse F. McClure, III",527
1005,,OVER VOTES,0
1005,,UNDER VOTES,20
1005,DEM,Robert Johnson,243
1005,REP,"Jesse F. McClure, III",394
1006,,OVER VOTES,0
1006,,UNDER VOTES,35
1006,DEM,Robert Johnson,453
1006,REP,"Jesse F. McClure, III",538
1007,,OVER VOTES,0
1007,,UNDER VOTES,44
1007,DEM,Robert Johnson,594
1007,REP,"Jesse F. McClure, III",850
1008,,OVER VOTES,0
1008,,UNDER VOTES,23
1008,DEM,Robert Johnson,429
1008,REP,"Jesse F. McClure, III",434
1009,,OVER VOTES,0
1009,,UNDER VOTES,24
1009,DEM,Robert Johnson,463
1009,REP,"Jesse F. McClure, III",576
2010,,OVER VOTES,0
2010,,UNDER VOTES,7
2010,DEM,Robert Johnson,156
2010,REP,"Jesse F. McClure, III",154
2011,,OVER VOTES,0
2011,,UNDER VOTES,33
2011,DEM,Robert Johnson,538
2011,REP,"Jesse F. McClure, III",632
2012,,OVER VOTES,0
2012,,UNDER VOTES,34
2012,DEM,Robert Johnson,294
2012,REP,"Jesse F. McClure, III",697
2013,,OVER VOTES,0
2013,,UNDER VOTES,49
2013,DEM,Robert Johnson,642
2013,REP,"Jesse F. McClure, III",1091
2014,,OVER VOTES,0
2014,,UNDER VOTES,41
2014,DEM,Robert Johnson,513
2014,REP,"Jesse F. McClure, III",1191
2015,,OVER VOTES,0
2015,,UNDER VOTES,49
2015,DEM,Robert Johnson,623
2015,REP,"Jesse F. McClure, III",1022
2016,,OVER VOTES,0
2016,,UNDER VOTES,46
2016,DEM,Robert Johnson,398
2016,REP,"Jesse F. McClure, III",1209
3017,,OVER VOTES,0
3017,,UNDER VOTES,47
3017,DEM,Robert Johnson,510
3017,REP,"Jesse F. McClure, III",913
3018,,OVER VOTES,0
3018,,UNDER VOTES,36
3018,DEM,Robert Johnson,264
3018,REP,"Jesse F. McClure, III",686
3019,,OVER VOTES,0
3019,,UNDER VOTES,30
3019,DEM,Robert Johnson,507
3019,REP,"Jesse F. McClure, III",611
3020,,OVER VOTES,0
3020,,UNDER VOTES,41
3020,DEM,Robert Johnson,656
3020,REP,"Jesse F. McClure, III",484
4021,,OVER VOTES,0
4021,,UNDER VOTES,37
4021,DEM,Robert Johnson,597
4021,REP,"Jesse F. McClure, III",766
4022,,OVER VOTES,0
4022,,UNDER VOTES,36
4022,DEM,Robert Johnson,480
4022,REP,"Jesse F. McClure, III",757
4023,,OVER VOTES,0
4023,,UNDER VOTES,13
4023,DEM,Robert Johnson,229
4023,REP,"Jesse F. McClure, III",540
4024,,OVER VOTES,0
4024,,UNDER VOTES,30
4024,DEM,Robert Johnson,294
4024,REP,"Jesse F. McClure, III",520
4025,,OVER VOTES,0
4025,,UNDER VOTES,30
4025,DEM,Robert Johnson,649
4025,REP,"Jesse F. McClure, III",366
4026,,OVER VOTES,1
4026,,UNDER VOTES,38
4026,DEM,Robert Johnson,629
4026,REP,"Jesse F. McClure, III",467
