precinct,party,candidate,votes
1001,,OVER VOTES,0
1001,,UNDER VOTES,7
1001,DEM,Julia Maldonado,89
1001,REP,Evan Young,150
1002,,OVER VOTES,0
1002,,UNDER VOTES,14
1002,DEM,Julia Maldonado,212
1002,REP,Evan Young,254
1003,,OVER VOTES,0
1003,,UNDER VOTES,35
1003,DEM,Julia Maldonado,603
1003,REP,Evan Young,969
1004,,OVER VOTES,0
1004,,UNDER VOTES,43
1004,DEM,Julia Maldonado,669
1004,REP,Evan Young,515
1005,,OVER VOTES,0
1005,,UNDER VOTES,16
1005,DEM,Julia Maldonado,256
1005,REP,Evan Young,385
1006,,OVER VOTES,0
1006,,UNDER VOTES,38
1006,DEM,Julia Maldonado,453
1006,REP,Evan Young,535
1007,,OVER VOTES,0
1007,,UNDER VOTES,44
1007,DEM,Julia Maldonado,609
1007,REP,Evan Young,835
1008,,OVER VOTES,0
1008,,UNDER VOTES,18
1008,DEM,Julia Maldonado,430
1008,REP,Evan Young,438
1009,,OVER VOTES,0
1009,,UNDER VOTES,20
1009,DEM,Julia Maldonado,475
1009,REP,Evan Young,568
2010,,OVER VOTES,0
2010,,UNDER VOTES,9
2010,DEM,Julia Maldonado,154
2010,REP,Evan Young,154
2011,,OVER VOTES,0
2011,,UNDER VOTES,31
2011,DEM,Julia Maldonado,552
2011,REP,Evan Young,620
2012,,OVER VOTES,0
2012,,UNDER VOTES,35
2012,DEM,Julia Maldonado,290
2012,REP,Evan Young,700
2013,,OVER VOTES,0
2013,,UNDER VOTES,40
2013,DEM,Julia Maldonado,664
2013,REP,Evan Young,1078
2014,,OVER VOTES,0
2014,,UNDER VOTES,39
2014,DEM,Julia Maldonado,524
2014,REP,Evan Young,1182
2015,,OVER VOTES,0
2015,,UNDER VOTES,56
2015,DEM,Julia Maldonado,640
2015,REP,Evan Young,998
2016,,OVER VOTES,0
2016,,UNDER VOTES,42
2016,DEM,Julia Maldonado,408
2016,REP,Evan Young,1203
3017,,OVER VOTES,0
3017,,UNDER VOTES,44
3017,DEM,Julia Maldonado,531
3017,REP,Evan Young,895
3018,,OVER VOTES,0
3018,,UNDER VOTES,29
3018,DEM,Julia Maldonado,274
3018,REP,Evan Young,683
3019,,OVER VOTES,0
3019,,UNDER VOTES,21
3019,DEM,Julia Maldonado,523
3019,REP,Evan Young,604
3020,,OVER VOTES,0
3020,,UNDER VOTES,38
3020,DEM,Julia Maldonado,674
3020,REP,Evan Young,469
4021,,OVER VOTES,0
4021,,UNDER VOTES,35
4021,DEM,Julia Maldonado,609
4021,REP,Evan Young,756
4022,,OVER VOTES,0
4022,,UNDER VOTES,35
4022,DEM,Julia Maldonado,491
4022,REP,Evan Young,747
4023,,OVER VOTES,0
4023,,UNDER VOTES,12
4023,DEM,Julia Maldonado,230
4023,REP,Evan Young,540
4024,,OVER VOTES,0
4024,,UNDER VOTES,25
4024,DEM,Julia Maldonado,309
4024,REP,Evan Young,510
4025,,OVER VOTES,0
4025,,UNDER VOTES,40
4025,DEM,Julia Maldonado,650
4025,REP,Evan Young,355
4026,,OVER VOTES,0
4026,,UNDER VOTES,33
4026,DEM,Julia Maldonado,642
4026,REP,Evan Young,460
