precinct,party,candidate,votes
1,DEM,Kathy Cheng,88
1,REP,Jane Bland,546
10,DEM,Kathy Cheng,24
10,REP,Jane Bland,239
11,DEM,Kathy Cheng,33
11,REP,Jane Bland,357
12,DEM,Kathy Cheng,22
12,REP,Jane Bland,120
13,DEM,Kathy Cheng,49
13,REP,Jane Bland,522
14,DEM,Kathy Cheng,93
14,REP,Jane Bland,98
15,DEM,Kathy Cheng,46
15,REP,Jane Bland,245
16,DEM,Kathy Cheng,33
16,REP,Jane Bland,191
17,DEM,Kathy Cheng,37
17,REP,Jane Bland,13
18,DEM,Kathy Cheng,6
18,REP,Jane Bland,173
19,DEM,Kathy Cheng,10
19,REP,Jane Bland,154
2,DEM,Kathy Cheng,43
2,REP,Jane Bland,181
20,DEM,Kathy Cheng,90
20,REP,Jane Bland,31
21,DEM,Kathy Cheng,18
21,REP,Jane Bland,191
22,DEM,Kathy Cheng,132
22,REP,Jane Bland,123
3,DEM,Kathy Cheng,30
3,REP,Jane Bland,385
4,DEM,Kathy Cheng,27
4,REP,Jane Bland,109
5,DEM,Kathy Cheng,21
5,REP,Jane Bland,324
6,DEM,Kathy Cheng,177
6,REP,Jane Bland,294
7,DEM,Kathy Cheng,27
7,REP,Jane Bland,105
8,DEM,Kathy Cheng,68
8,REP,Jane Bland,208
9,DEM,Kathy Cheng,44
9,REP,Jane Bland,162
