precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,5,9,108,1,142,265,1.89%,3.40%,40.75%,0.38%,53.58%
2,1,11,101,6,239,358,0.28%,3.07%,28.21%,1.68%,66.76%
3,2,6,85,13,242,348,0.57%,1.72%,24.43%,3.74%,69.54%
4,2,3,49,0,311,365,0.55%,0.82%,13.42%,0.00%,85.21%
6,3,1,25,0,74,99,3.03%,1.01%,25.25%,0.00%,74.75%
