Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
113,445,3,51,499,0.8917835671,0.0060120240,0.1022044088,Rep,3
114,891,9,269,1169,0.7621899059,0.0076988879,0.2301112062,Rep,3
203,238,4,60,302,0.7880794702,0.0132450331,0.1986754967,Rep,3
204,454,3,61,518,0.8764478764,0.0057915058,0.1177606178,Rep,3
207,217,1,101,319,0.6802507837,0.0031347962,0.3166144201,Rep,3
211,603,7,126,736,0.8192934783,0.0095108696,0.1711956522,Rep,3
215,233,4,67,304,0.7664473684,0.0131578947,0.2203947368,Rep,3
301,737,12,190,939,0.7848775293,0.0127795527,0.2023429180,Rep,3
305,350,4,67,421,0.8313539192,0.0095011876,0.1591448931,Rep,3
308,258,2,61,321,0.8037383178,0.0062305296,0.1900311526,Rep,3
309,511,9,98,618,0.8268608414,0.0145631068,0.1585760518,Rep,3
406,460,7,276,743,0.6191117093,0.0094212651,0.3714670256,Rep,2
410,1168,12,273,1453,0.8038540950,0.0082587749,0.1878871301,Rep,3
