precinct,registered,ballots_cast,blank
harris:1003,0,1,
harris:111,6160,4898,
harris:112,3391,2459,
harris:114,5312,4219,
harris:116,3251,2765,
harris:120,4911,3696,
harris:124,6133,4907,
harris:125,2760,1891,
harris:126,4025,3418,
harris:127,2315,1467,
harris:129,5686,4273,
harris:130,2273,1889,
harris:135,3517,2880,
harris:137,2709,1952,
harris:155,4441,3471,
harris:165,2614,1873,
harris:173,4889,4061,
harris:178,2077,1738,
harris:209,0,0,
harris:213,3518,3042,
harris:217,2873,2415,
harris:225,4081,2471,
harris:227,1776,1491,
harris:234,4529,3734,
harris:245,5171,3560,
harris:258,3427,2892,
harris:260,1537,1154,
harris:262,4719,3080,
harris:263,4354,3381,
harris:265,3776,3065,
harris:269,2255,1984,
harris:273,2534,2158,
harris:274,2399,1913,
harris:300,5889,4892,
harris:303,3557,3037,
harris:309,3832,3302,
harris:310,1625,1268,
harris:370,5204,3970,
harris:385,2148,1830,
harris:395,1931,1471,
harris:400,3092,2398,
harris:405,4002,3266,
harris:407,4245,3089,
harris:434,1688,1324,
harris:435,3580,2848,
harris:436,4291,3254,
harris:437,2351,1894,
harris:438,3818,3102,
harris:439,4181,3314,
harris:440,3025,2582,
harris:441,1660,1352,
harris:442,4498,3600,
harris:443,689,572,
harris:444,3932,2800,
harris:445,2269,1618,
harris:451,2804,2261,
harris:461,4549,3527,
harris:477,4696,3390,
harris:478,4905,3342,
harris:479,3769,2964,
harris:480,3290,2391,
harris:481,4012,2873,
harris:482,4981,3546,
harris:483,4997,3595,
harris:484,4096,3058,
harris:485,4538,3342,
harris:486,4495,3606,
harris:495,2717,2161,
harris:499,2483,2071,
harris:503,2773,2187,
harris:504,2398,1950,
harris:512,5084,3255,
harris:513,3156,2433,
harris:515,3276,2583,
harris:518,4306,3153,
harris:519,3231,2136,
harris:522,2920,2268,
harris:523,3840,2603,
harris:529,4085,3025,
harris:551,5308,4375,
harris:552,4186,3334,
harris:56,1630,1242,
harris:575,4557,3221,
harris:577,1981,1631,
harris:601,4276,3312,
harris:602,1575,1239,
harris:609,4669,3344,
harris:621,1551,1002,
harris:622,4792,3465,
harris:623,4419,3100,
harris:640,4258,2842,
harris:641,4166,2849,
harris:642,1854,1440,
harris:648,3693,2799,
harris:661,4917,3387,
harris:667,2255,1704,
harris:668,4510,3122,
harris:669,3702,2817,
harris:671,3459,2389,
harris:672,3997,2805,
harris:684,4420,3235,
harris:687,2893,2332,
harris:688,4344,3627,
harris:690,4153,3270,
harris:691,4400,3551,
harris:70,4441,3676,
harris:707,880,635,
harris:713,2144,1457,
harris:726,2279,1772,
harris:730,2462,1958,
harris:734,5005,3779,
harris:74,3578,2961,
harris:759,2958,2156,
harris:761,1728,1504,
harris:768,2765,2170,
harris:772,4663,3734,
harris:788,10,4,
harris:789,3115,2187,
harris:800,4263,2940,
harris:805,2899,2284,
harris:806,2955,2316,
harris:817,5592,4333,
harris:82,3642,2681,
harris:823,3296,2261,
harris:828,2028,1642,
harris:876,5084,4171,
harris:878,1516,1284,
harris:880,2944,2348,
harris:899,1348,1106,
harris:903,2878,2155,
harris:904,6,3,
harris:915,0,0,
harris:916,3664,3072,
harris:923,4196,3468,
harris:926,1329,997,
harris:939,1,1,
harris:942,171,152,
harris:95,3632,2851,
harris:973,1186,899,
harris:980,1405,1132,
harris:982,5918,5068,
harris:983,222,145,
harris:991,4,4,
harris:998,85,66,
