precinct,registered,ballots_cast,blank
101,274,,
102,951,,
103,5755,,
104,1440,,
105,3593,,
106,1013,,
107,76,,
108,4121,,
109,4506,,
110,760,,
111,810,,
112,37,,
113,977,,
114,40,,
115,8,,
116,62,,
117,66,,
201,3530,,
202,2310,,
203,2520,,
204,773,,
205,4653,,
206,3728,,
207,987,,
208,168,,
209,0,,
210,0,,
211,319,,
301,51,,
302,2506,,
303,2518,,
304,340,,
305,576,,
306,1277,,
307,310,,
308,923,,
309,4401,,
310,1914,,
311,2710,,
312,30,,
313,59,,
314,16,,
315,180,,
316,102,,
317,96,,
318,601,,
319,57,,
401,2685,,
402,872,,
403,2797,,
404,3058,,
405,2419,,
406,3446,,
407,2386,,
408,8,,
409,18,,
410,345,,
411,979,,
412,738,,
413,1154,,
414,731,,
