precinct,party,candidate,votes
1,,Aurora Chaides-Hernandez,490
1,,Frank Gutierrez,453
2,,Aurora Chaides-Hernandez,266
2,,Frank Gutierrez,419
3,,Aurora Chaides-Hernandez,426
3,,Frank Gutierrez,183
4,,Aurora Chaides-Hernandez,168
4,,Frank Gutierrez,80
5,,Aurora Chaides-Hernandez,186
5,,Frank Gutierrez,92
6,,Aurora Chaides-Hernandez,243
6,,Frank Gutierrez,46
8,,Aurora Chaides-Hernandez,493
8,,Frank Gutierrez,230
10,,Aurora Chaides-Hernandez,176
10,,Frank Gutierrez,90
11,,Aurora Chaides-Hernandez,47
11,,Frank Gutierrez,19
17,,Aurora Chaides-Hernandez,528
17,,Frank Gutierrez,376
19,,Aurora Chaides-Hernandez,97
19,,Frank Gutierrez,94
20,,Aurora Chaides-Hernandez,235
20,,Frank Gutierrez,34
25,,Aurora Chaides-Hernandez,163
25,,Frank Gutierrez,101
26,,Aurora Chaides-Hernandez,292
26,,Frank Gutierrez,295
29,,Aurora Chaides-Hernandez,409
29,,Frank Gutierrez,422
40,,Aurora Chaides-Hernandez,145
40,,Frank Gutierrez,30
114,,Aurora Chaides-Hernandez,142
114,,Frank Gutierrez,106
118,,Aurora Chaides-Hernandez,247
118,,Frank Gutierrez,454
153,,Aurora Chaides-Hernandez,205
153,,Frank Gutierrez,63
41,,Aurora Chaides-Hernandez,171
41,,Frank Gutierrez,1112
43,,Aurora Chaides-Hernandez,44
43,,Frank Gutierrez,301
45,,Aurora Chaides-Hernandez,39
45,,Frank Gutierrez,188
51,,Aurora Chaides-Hernandez,15
51,,Frank Gutierrez,46
65,,Aurora Chaides-Hernandez,77
65,,Frank Gutierrez,294
