precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,2,2,20,0,259,283,0.71%,0.71%,7.07%,0.00%,91.52%
201,0,0,1,0,45,46,0.00%,0.00%,2.17%,0.00%,97.83%
202,3,2,17,0,95,113,2.65%,1.77%,15.04%,0.00%,84.07%
301,1,3,15,0,71,88,1.14%,3.41%,17.05%,0.00%,80.68%
302,0,0,1,0,45,46,0.00%,0.00%,2.17%,0.00%,97.83%
401,3,4,27,1,142,177,1.69%,2.26%,15.25%,0.56%,80.23%
