precinct,registered,ballots_cast,blank
1,715,,
2,887,,
3,513,,
4,329,,
5,333,,
6,214,,
7,227,,
8,436,,
9,657,,
10,351,,
11,2147,,
12,122,,
14,752,,
15,138,,
16,561,,
17,873,,
18,126,,
19,1622,,
20,70,,
21,431,,
