precinct,party,candidate,votes
1,DEM,Kathy Cheng,74
1,REP,Jane Bland,368
10,DEM,Kathy Cheng,13
10,REP,Jane Bland,208
11,DEM,Kathy Cheng,197
11,REP,Jane Bland,1067
12,DEM,Kathy Cheng,18
12,REP,Jane Bland,72
14,DEM,Kathy Cheng,71
14,REP,Jane Bland,335
15,DEM,Kathy Cheng,5
15,REP,Jane Bland,75
16,DEM,Kathy Cheng,78
16,REP,Jane Bland,246
17,DEM,Kathy Cheng,266
17,REP,Jane Bland,85
18,DEM,Kathy Cheng,47
18,REP,Jane Bland,17
19,DEM,Kathy Cheng,164
19,REP,Jane Bland,724
2,DEM,Kathy Cheng,56
2,REP,Jane Bland,483
20,DEM,Kathy Cheng,14
20,REP,Jane Bland,38
21,DEM,Kathy Cheng,42
21,REP,Jane Bland,217
3,DEM,Kathy Cheng,37
3,REP,Jane Bland,271
4,DEM,Kathy Cheng,18
4,REP,Jane Bland,187
5,DEM,Kathy Cheng,36
5,REP,Jane Bland,117
6,DEM,Kathy Cheng,11
6,REP,Jane Bland,139
7,DEM,Kathy Cheng,13
7,REP,Jane Bland,146
8,DEM,Kathy Cheng,14
8,REP,Jane Bland,292
9,DEM,Kathy Cheng,42
9,REP,Jane Bland,377
