precinct,party,candidate,votes
1,DEM,Tina Clinton,72
1,REP,Kevin Patrick Yeary,367
10,DEM,Tina Clinton,13
10,REP,Kevin Patrick Yeary,208
11,DEM,Tina Clinton,196
11,REP,Kevin Patrick Yeary,1065
12,DEM,Tina Clinton,19
12,REP,Kevin Patrick Yeary,69
14,DEM,Tina Clinton,73
14,REP,Kevin Patrick Yeary,331
15,DEM,Tina Clinton,9
15,REP,Kevin Patrick Yeary,73
16,DEM,Tina Clinton,82
16,REP,Kevin Patrick Yeary,239
17,DEM,Tina Clinton,264
17,REP,Kevin Patrick Yeary,89
18,DEM,Tina Clinton,46
18,REP,Kevin Patrick Yeary,17
19,DEM,Tina Clinton,164
19,REP,Kevin Patrick Yeary,723
2,DEM,Tina Clinton,56
2,REP,Kevin Patrick Yeary,477
20,DEM,Tina Clinton,14
20,REP,Kevin Patrick Yeary,37
21,DEM,Tina Clinton,40
21,REP,Kevin Patrick Yeary,217
3,DEM,Tina Clinton,36
3,REP,Kevin Patrick Yeary,270
4,DEM,Tina Clinton,21
4,REP,Kevin Patrick Yeary,185
5,DEM,Tina Clinton,37
5,REP,Kevin Patrick Yeary,111
6,DEM,Tina Clinton,10
6,REP,Kevin Patrick Yeary,140
7,DEM,Tina Clinton,13
7,REP,Kevin Patrick Yeary,145
8,DEM,Tina Clinton,14
8,REP,Kevin Patrick Yeary,290
9,DEM,Tina Clinton,43
9,REP,Kevin Patrick Yeary,375
