precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",76
1,GRN,David B. Collins,1
1,LIB,Kerry Douglas McKennon,7
1,REP,John Cornyn,367
10,DEM,"Mary ""MJ"" Hegar",13
10,GRN,David B. Collins,1
10,LIB,Kerry Douglas McKennon,2
10,REP,John Cornyn,215
11,DEM,"Mary ""MJ"" Hegar",203
11,GRN,David B. Collins,6
11,LIB,Kerry Douglas McKennon,12
11,REP,John Cornyn,1060
12,DEM,"Mary ""MJ"" Hegar",20
12,GRN,David B. Collins,0
12,LIB,Kerry Douglas McKennon,1
12,REP,John Cornyn,70
14,DEM,"Mary ""MJ"" Hegar",74
14,GRN,David B. Collins,3
14,LIB,Kerry Douglas McKennon,4
14,REP,John Cornyn,330
15,DEM,"Mary ""MJ"" Hegar",10
15,GRN,David B. Collins,0
15,LIB,Kerry Douglas McKennon,2
15,REP,John Cornyn,70
16,DEM,"Mary ""MJ"" Hegar",82
16,GRN,David B. Collins,1
16,LIB,Kerry Douglas McKennon,4
16,REP,John Cornyn,242
17,DEM,"Mary ""MJ"" Hegar",270
17,GRN,David B. Collins,1
17,LIB,Kerry Douglas McKennon,3
17,REP,John Cornyn,91
18,DEM,"Mary ""MJ"" Hegar",48
18,GRN,David B. Collins,1
18,LIB,Kerry Douglas McKennon,1
18,REP,John Cornyn,15
19,DEM,"Mary ""MJ"" Hegar",167
19,GRN,David B. Collins,2
19,LIB,Kerry Douglas McKennon,13
19,REP,John Cornyn,725
2,DEM,"Mary ""MJ"" Hegar",61
2,GRN,David B. Collins,2
2,LIB,Kerry Douglas McKennon,6
2,REP,John Cornyn,480
20,DEM,"Mary ""MJ"" Hegar",14
20,GRN,David B. Collins,0
20,LIB,Kerry Douglas McKennon,0
20,REP,John Cornyn,39
21,DEM,"Mary ""MJ"" Hegar",42
21,GRN,David B. Collins,5
21,LIB,Kerry Douglas McKennon,3
21,REP,John Cornyn,215
3,DEM,"Mary ""MJ"" Hegar",37
3,GRN,David B. Collins,1
3,LIB,Kerry Douglas McKennon,5
3,REP,John Cornyn,270
4,DEM,"Mary ""MJ"" Hegar",21
4,GRN,David B. Collins,0
4,LIB,Kerry Douglas McKennon,3
4,REP,John Cornyn,184
5,DEM,"Mary ""MJ"" Hegar",35
5,GRN,David B. Collins,4
5,LIB,Kerry Douglas McKennon,4
5,REP,John Cornyn,114
6,DEM,"Mary ""MJ"" Hegar",13
6,GRN,David B. Collins,1
6,LIB,Kerry Douglas McKennon,1
6,REP,John Cornyn,140
7,DEM,"Mary ""MJ"" Hegar",14
7,GRN,David B. Collins,0
7,LIB,Kerry Douglas McKennon,3
7,REP,John Cornyn,146
8,DEM,"Mary ""MJ"" Hegar",10
8,GRN,David B. Collins,1
8,LIB,Kerry Douglas McKennon,5
8,REP,John Cornyn,291
9,DEM,"Mary ""MJ"" Hegar",48
9,GRN,David B. Collins,0
9,LIB,Kerry Douglas McKennon,0
9,REP,John Cornyn,381
