precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
fort-bend:1003,114,1738,5797,0,312,7839,1.45%,22.17%,73.95%,0.00%,3.98%
fort-bend:1058,198,1899,1233,0,410,3697,5.36%,51.37%,33.35%,0.00%,11.09%
fort-bend:1094,0,6,10,0,5,21,0.00%,28.57%,47.62%,0.00%,23.81%
fort-bend:1114,89,4426,2287,0,272,6942,1.28%,63.76%,32.94%,0.00%,3.92%
fort-bend:1134,1546,2728,1791,0,1065,7090,21.81%,38.48%,25.26%,0.00%,15.02%
fort-bend:1153,62,2852,465,0,107,3437,1.80%,82.98%,13.53%,0.00%,3.11%
fort-bend:2017,29,2552,1365,0,107,4005,0.72%,63.72%,34.08%,0.00%,2.67%
fort-bend:2022,983,557,1177,28,2040,4785,20.54%,11.64%,24.60%,0.59%,42.63%
fort-bend:2023,78,1710,3737,0,132,5609,1.39%,30.49%,66.63%,0.00%,2.35%
fort-bend:2031,50,2565,2120,0,85,4779,1.05%,53.67%,44.36%,0.00%,1.78%
fort-bend:2033,80,746,354,0,310,1470,5.44%,50.75%,24.08%,0.00%,21.09%
fort-bend:2034,210,5916,1411,0,269,7699,2.73%,76.84%,18.33%,0.00%,3.49%
fort-bend:2036,19,1185,213,0,38,1444,1.32%,82.06%,14.75%,0.00%,2.63%
fort-bend:2050,64,3127,617,0,93,3845,1.66%,81.33%,16.05%,0.00%,2.42%
fort-bend:2051,75,2932,779,0,62,3807,1.97%,77.02%,20.46%,0.00%,1.63%
fort-bend:2052,40,2814,1200,0,130,4133,0.97%,68.09%,29.03%,0.00%,3.15%
fort-bend:2055,10,1114,530,0,22,1662,0.60%,67.03%,31.89%,0.00%,1.32%
fort-bend:2056,18,353,1332,0,140,1831,0.98%,19.28%,72.75%,0.00%,7.65%
fort-bend:2059,59,2340,732,0,131,3216,1.83%,72.76%,22.76%,0.00%,4.07%
fort-bend:2060,3091,2811,1330,0,677,7855,39.35%,35.79%,16.93%,0.00%,8.62%
fort-bend:2061,3156,1635,892,25,2785,8493,37.16%,19.25%,10.50%,0.29%,32.79%
fort-bend:2070,468,1097,1164,29,597,3355,13.95%,32.70%,34.69%,0.86%,17.79%
fort-bend:2075,127,2060,845,0,114,3113,4.08%,66.17%,27.14%,0.00%,3.66%
fort-bend:2077,327,2011,550,0,197,3073,10.64%,65.44%,17.90%,0.00%,6.41%
fort-bend:2078,378,314,272,0,71,1014,37.28%,30.97%,26.82%,0.00%,7.00%
fort-bend:2081,346,1002,986,0,312,2626,13.18%,38.16%,37.55%,0.00%,11.88%
