precinct,party,candidate,votes
1,DEM,Chrysta Castaneda,454
1,GRN,"Katija ""Kat"" Gruene",20
1,LIB,Matt Sterett,26
1,REP,"James ""Jim"" Wright",1428
10,DEM,Chrysta Castaneda,144
10,GRN,"Katija ""Kat"" Gruene",5
10,LIB,Matt Sterett,13
10,REP,"James ""Jim"" Wright",633
12,DEM,Chrysta Castaneda,320
12,GRN,"Katija ""Kat"" Gruene",11
12,LIB,Matt Sterett,28
12,REP,"James ""Jim"" Wright",1666
13,DEM,Chrysta Castaneda,225
13,GRN,"Katija ""Kat"" Gruene",15
13,LIB,Matt Sterett,27
13,REP,"James ""Jim"" Wright",1361
15,DEM,Chrysta Castaneda,139
15,GRN,"Katija ""Kat"" Gruene",7
15,LIB,Matt Sterett,5
15,REP,"James ""Jim"" Wright",518
2,DEM,Chrysta Castaneda,247
2,GRN,"Katija ""Kat"" Gruene",9
2,LIB,Matt Sterett,27
2,REP,"James ""Jim"" Wright",742
3,DEM,Chrysta Castaneda,196
3,GRN,"Katija ""Kat"" Gruene",6
3,LIB,Matt Sterett,15
3,REP,"James ""Jim"" Wright",618
4,DEM,Chrysta Castaneda,499
4,GRN,"Katija ""Kat"" Gruene",9
4,LIB,Matt Sterett,48
4,REP,"James ""Jim"" Wright",1525
5,DEM,Chrysta Castaneda,150
5,GRN,"Katija ""Kat"" Gruene",6
5,LIB,Matt Sterett,31
5,REP,"James ""Jim"" Wright",1210
6,DEM,Chrysta Castaneda,90
6,GRN,"Katija ""Kat"" Gruene",1
6,LIB,Matt Sterett,11
6,REP,"James ""Jim"" Wright",417
7,DEM,Chrysta Castaneda,401
7,GRN,"Katija ""Kat"" Gruene",19
7,LIB,Matt Sterett,50
7,REP,"James ""Jim"" Wright",1746
8,DEM,Chrysta Castaneda,43
8,GRN,"Katija ""Kat"" Gruene",1
8,LIB,Matt Sterett,8
8,REP,"James ""Jim"" Wright",221
9,DEM,Chrysta Castaneda,16
9,GRN,"Katija ""Kat"" Gruene",0
9,LIB,Matt Sterett,2
9,REP,"James ""Jim"" Wright",146
