precinct,party,candidate,votes
101,,Write-in,0
101,DEM,Mary “MJ” Hegar,241
101,GRN,David B. Collins,6
101,LIB,Kerry Douglas McKennon,8
101,REP,John Cornyn,149
102,,Write-in,4
102,DEM,Mary “MJ” Hegar,1049
102,GRN,David B. Collins,15
102,LIB,Kerry Douglas McKennon,71
102,REP,John Cornyn,1308
103,,Write-in,1
103,DEM,Mary “MJ” Hegar,310
103,GRN,David B. Collins,6
103,LIB,Kerry Douglas McKennon,18
103,REP,John Cornyn,938
104,,Write-in,1
104,DEM,Mary “MJ” Hegar,252
104,GRN,David B. Collins,3
104,LIB,Kerry Douglas McKennon,19
104,REP,John Cornyn,1216
201,,Write-in,1
201,DEM,Mary “MJ” Hegar,776
201,GRN,David B. Collins,18
201,LIB,Kerry Douglas McKennon,43
201,REP,John Cornyn,772
203,,Write-in,0
203,DEM,Mary “MJ” Hegar,76
203,GRN,David B. Collins,1
203,LIB,Kerry Douglas McKennon,2
203,REP,John Cornyn,392
204,,Write-in,1
204,DEM,Mary “MJ” Hegar,616
204,GRN,David B. Collins,9
204,LIB,Kerry Douglas McKennon,26
204,REP,John Cornyn,1410
205,,Write-in,0
205,DEM,Mary “MJ” Hegar,434
205,GRN,David B. Collins,6
205,LIB,Kerry Douglas McKennon,30
205,REP,John Cornyn,1743
206,,Write-in,0
206,DEM,Mary “MJ” Hegar,301
206,GRN,David B. Collins,2
206,LIB,Kerry Douglas McKennon,13
206,REP,John Cornyn,416
301,,Write-in,2
301,DEM,Mary “MJ” Hegar,900
301,GRN,David B. Collins,12
301,LIB,Kerry Douglas McKennon,43
301,REP,John Cornyn,604
302,,Write-in,1
302,DEM,Mary “MJ” Hegar,139
302,GRN,David B. Collins,4
302,LIB,Kerry Douglas McKennon,8
302,REP,John Cornyn,332
303,,Write-in,0
303,DEM,Mary “MJ” Hegar,101
303,GRN,David B. Collins,1
303,LIB,Kerry Douglas McKennon,8
303,REP,John Cornyn,366
304,,Write-in,0
304,DEM,Mary “MJ” Hegar,540
304,GRN,David B. Collins,11
304,LIB,Kerry Douglas McKennon,50
304,REP,John Cornyn,2115
401,,Write-in,2
401,DEM,Mary “MJ” Hegar,915
401,GRN,David B. Collins,15
401,LIB,Kerry Douglas McKennon,65
401,REP,John Cornyn,672
403,,Write-in,0
403,DEM,Mary “MJ” Hegar,265
403,GRN,David B. Collins,10
403,LIB,Kerry Douglas McKennon,17
403,REP,John Cornyn,805
404,,Write-in,3
404,DEM,Mary “MJ” Hegar,499
404,GRN,David B. Collins,14
404,LIB,Kerry Douglas McKennon,28
404,REP,John Cornyn,2242
