precinct,party,candidate,votes
1,DEM,Rochelle Mercedes Garza,76
1,LIB,Mark Ash,3
1,REP,Ken Paxton,44
10,DEM,Rochelle Mercedes Garza,426
10,LIB,Mark Ash,12
10,REP,Ken Paxton,83
11,DEM,Rochelle Mercedes Garza,454
11,LIB,Mark Ash,50
11,REP,Ken Paxton,882
12,DEM,Rochelle Mercedes Garza,839
12,LIB,Mark Ash,16
12,REP,Ken Paxton,69
13,DEM,Rochelle Mercedes Garza,23
13,LIB,Mark Ash,0
13,REP,Ken Paxton,17
14,DEM,Rochelle Mercedes Garza,353
14,LIB,Mark Ash,11
14,REP,Ken Paxton,55
15,DEM,Rochelle Mercedes Garza,42
15,LIB,Mark Ash,5
15,REP,Ken Paxton,77
16,DEM,Rochelle Mercedes Garza,428
16,LIB,Mark Ash,31
16,REP,Ken Paxton,673
17,DEM,Rochelle Mercedes Garza,277
17,LIB,Mark Ash,17
17,REP,Ken Paxton,274
18,DEM,Rochelle Mercedes Garza,96
18,LIB,Mark Ash,7
18,REP,Ken Paxton,56
19,DEM,Rochelle Mercedes Garza,627
19,LIB,Mark Ash,65
19,REP,Ken Paxton,1264
2,DEM,Rochelle Mercedes Garza,82
2,LIB,Mark Ash,5
2,REP,Ken Paxton,35
20,DEM,Rochelle Mercedes Garza,100
20,LIB,Mark Ash,1
20,REP,Ken Paxton,30
21,DEM,Rochelle Mercedes Garza,140
21,LIB,Mark Ash,4
21,REP,Ken Paxton,63
22,DEM,Rochelle Mercedes Garza,83
22,LIB,Mark Ash,7
22,REP,Ken Paxton,78
23,DEM,Rochelle Mercedes Garza,645
23,LIB,Mark Ash,71
23,REP,Ken Paxton,1474
24,DEM,Rochelle Mercedes Garza,103
24,LIB,Mark Ash,8
24,REP,Ken Paxton,314
25,DEM,Rochelle Mercedes Garza,326
25,LIB,Mark Ash,16
25,REP,Ken Paxton,195
26,DEM,Rochelle Mercedes Garza,139
26,LIB,Mark Ash,5
26,REP,Ken Paxton,93
27,DEM,Rochelle Mercedes Garza,174
27,LIB,Mark Ash,6
27,REP,Ken Paxton,66
28,DEM,Rochelle Mercedes Garza,268
28,LIB,Mark Ash,19
28,REP,Ken Paxton,269
29,DEM,Rochelle Mercedes Garza,129
29,LIB,Mark Ash,12
29,REP,Ken Paxton,125
3,DEM,Rochelle Mercedes Garza,529
3,LIB,Mark Ash,26
3,REP,Ken Paxton,310
30,DEM,Rochelle Mercedes Garza,421
30,LIB,Mark Ash,30
30,REP,Ken Paxton,409
31,DEM,Rochelle Mercedes Garza,424
31,LIB,Mark Ash,33
31,REP,Ken Paxton,513
32,DEM,Rochelle Mercedes Garza,199
32,LIB,Mark Ash,21
32,REP,Ken Paxton,381
33,DEM,Rochelle Mercedes Garza,364
33,LIB,Mark Ash,34
33,REP,Ken Paxton,530
34,DEM,Rochelle Mercedes Garza,308
34,LIB,Mark Ash,34
34,REP,Ken Paxton,445
35,DEM,Rochelle Mercedes Garza,195
35,LIB,Mark Ash,9
35,REP,Ken Paxton,122
36,DEM,Rochelle Mercedes Garza,268
36,LIB,Mark Ash,26
36,REP,Ken Paxton,380
37,DEM,Rochelle Mercedes Garza,212
37,LIB,Mark Ash,16
37,REP,Ken Paxton,181
38,DEM,Rochelle Mercedes Garza,168
38,LIB,Mark Ash,6
38,REP,Ken Paxton,115
39,DEM,Rochelle Mercedes Garza,155
39,LIB,Mark Ash,8
39,REP,Ken Paxton,54
4,DEM,Rochelle Mercedes Garza,47
4,LIB,Mark Ash,2
4,REP,Ken Paxton,30
40,DEM,Rochelle Mercedes Garza,463
40,LIB,Mark Ash,35
40,REP,Ken Paxton,632
41,DEM,Rochelle Mercedes Garza,343
41,LIB,Mark Ash,25
41,REP,Ken Paxton,413
42,DEM,Rochelle Mercedes Garza,248
42,LIB,Mark Ash,10
42,REP,Ken Paxton,149
43,DEM,Rochelle Mercedes Garza,78
43,LIB,Mark Ash,8
43,REP,Ken Paxton,90
44,DEM,Rochelle Mercedes Garza,528
44,LIB,Mark Ash,67
44,REP,Ken Paxton,1646
45,DEM,Rochelle Mercedes Garza,101
45,LIB,Mark Ash,4
45,REP,Ken Paxton,102
46,DEM,Rochelle Mercedes Garza,60
46,LIB,Mark Ash,3
46,REP,Ken Paxton,32
47,DEM,Rochelle Mercedes Garza,145
47,LIB,Mark Ash,9
47,REP,Ken Paxton,84
48,DEM,Rochelle Mercedes Garza,66
48,LIB,Mark Ash,1
48,REP,Ken Paxton,56
49,DEM,Rochelle Mercedes Garza,93
49,LIB,Mark Ash,6
49,REP,Ken Paxton,97
5,DEM,Rochelle Mercedes Garza,140
5,LIB,Mark Ash,4
5,REP,Ken Paxton,60
50,DEM,Rochelle Mercedes Garza,246
50,LIB,Mark Ash,11
50,REP,Ken Paxton,218
51,DEM,Rochelle Mercedes Garza,798
51,LIB,Mark Ash,67
51,REP,Ken Paxton,1525
52,DEM,Rochelle Mercedes Garza,212
52,LIB,Mark Ash,21
52,REP,Ken Paxton,335
53,DEM,Rochelle Mercedes Garza,12
53,LIB,Mark Ash,3
53,REP,Ken Paxton,19
54,DEM,Rochelle Mercedes Garza,369
54,LIB,Mark Ash,45
54,REP,Ken Paxton,835
55,DEM,Rochelle Mercedes Garza,665
55,LIB,Mark Ash,87
55,REP,Ken Paxton,1543
56,DEM,Rochelle Mercedes Garza,166
56,LIB,Mark Ash,4
56,REP,Ken Paxton,119
57,DEM,Rochelle Mercedes Garza,315
57,LIB,Mark Ash,21
57,REP,Ken Paxton,296
58,DEM,Rochelle Mercedes Garza,475
58,LIB,Mark Ash,21
58,REP,Ken Paxton,696
59,DEM,Rochelle Mercedes Garza,484
59,LIB,Mark Ash,62
59,REP,Ken Paxton,1565
6,DEM,Rochelle Mercedes Garza,146
6,LIB,Mark Ash,2
6,REP,Ken Paxton,54
60,DEM,Rochelle Mercedes Garza,515
60,LIB,Mark Ash,55
60,REP,Ken Paxton,1403
61,DEM,Rochelle Mercedes Garza,550
61,LIB,Mark Ash,44
61,REP,Ken Paxton,1231
62,DEM,Rochelle Mercedes Garza,627
62,LIB,Mark Ash,64
62,REP,Ken Paxton,1123
63,DEM,Rochelle Mercedes Garza,773
63,LIB,Mark Ash,109
