precinct,party,candidate,votes
1,GRN,Hawkins,0
1,LIB,Jorgensen,1
1,,Write-in,0
1,DEM,Biden,75
1,REP,Trump,576
2A,GRN,Hawkins,0
2A,LIB,Jorgensen,0
2A,,Write-in,0
2A,DEM,Biden,47
2A,REP,Trump,413
2B,GRN,Hawkins,0
2B,LIB,Jorgensen,0
2B,,Write-in,0
2B,DEM,Biden,19
2B,REP,Trump,180
3A,GRN,Hawkins,0
3A,LIB,Jorgensen,3
3A,,Write-in,0
3A,DEM,Biden,49
3A,REP,Trump,339
3B,GRN,Hawkins,0
3B,LIB,Jorgensen,1
3B,,Write-in,0
3B,DEM,Biden,34
3B,REP,Trump,243
4A,GRN,Hawkins,0
4A,LIB,Jorgensen,1
4A,,Write-in,0
4A,DEM,Biden,54
4A,REP,Trump,484
4B,GRN,Hawkins,0
4B,LIB,Jorgensen,1
4B,,Write-in,0
4B,DEM,Biden,9
4B,REP,Trump,73
